플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
71223,제이와이에스제이차,KRZS0086L004,제이와이에스제이차 20260313-33-1(단),Y,20260313,20260415,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,,A1,,아이비투자을지로(주),외부 신용보강,금융기관,(주)아이엠증권
74142,제이와이케이제이차,KRZS45326015,제이와이케이제이차 20260313-61-1(단),Y,20260313,20260513,PF대출채권,KRW,,15490000000,15490000000,21,N,A1,A1,,,주식회사 썬시티,외부 신용보강,금융기관,메리츠증권
59321,지아이비경안,KRZS44313016,지아이비경안 20260313-31-1(단),Y,20260313,20260413,PF대출채권,KRW,,16900900000,16900900000,0,N,,A1,A1,,주식회사 지파크개발,차환발행위험(유동성 공여형 매입약정),금융기관,신한은행
72570,케이아이에스리얼제삼십차,KRZS0134H018,케이아이에스리얼제삼십차 20260313-31-1(단),Y,20260313,20260413,PF대출채권,KRW,,5000000000,5000000000,0,N,A1,A1,,,(주)청라플러스,외부 신용보강,금융기관,한국투자증권
70417,케이에스씨제이차,KRZS42890024,케이에스씨제이차 20260313-91-1(단),Y,20260313,20260612,PF대출채권,KRW,,530000000,530000000,51,N,A1,A1,,,아이비투자을지로(주),외부 신용보강,금융기관,키움증권
73529,키스동인제일차,KRZS49911020,키스동인제일차 20260313-7-1(단),Y,20260313,20260320,PF대출채권,KRW,,31050000000,31050000000,0,N,,A1,A1,,유한회사 동인동디엠,외부 신용보강,금융기관,한국투자증권
73529,키스동인제일차,KRZS49911021,키스동인제일차 20260313-7-2(단),Y,20260313,20260320,PF대출채권,KRW,,31050000000,31050000000,0,N,,A1,A1,,유한회사 동인동디엠,외부 신용보강,금융기관,한국투자증권
66691,키스이제이제팔차,KRZS48978008,키스이제이제팔차 20260313-66-1(단),N,20260313,20260518,하이브리드증권,KRW,,18600000000,18600000000,26,N,,A1,A1,,한화솔루션,외부 신용보강,금융기관,한국투자증권
74119,키스컨버전제일차,KRZS0173A001,키스컨버전제일차 20260313-31-1(단),N,20260313,20260413,대출채권,KRW,,63200000000,63200000000,0,N,A1,A1,,,키스파트너스제이차(주),외부 신용보강,금융기관,한국투자증권
74131,타임워크제삼차,KRZS0169D001,타임워크제삼차 20260313-31-1(단),Y,20260313,20260413,PF대출채권,KRW,,17500000000,17500000000,0,N,A1,A1,,,NH투자증권,외부 신용보강,금융기관,신한투자증권(주)
74130,타임워크제이차,KRZS0169C001,타임워크제이차 20260313-14-1(단),Y,20260313,20260327,PF대출채권,KRW,,15750000000,15750000000,0,N,A1,A1,,,NH투자증권,외부 신용보강,금융기관,신한투자증권(주)
74129,타임워크제일차,KRZS0169B001,타임워크제일차 20260313-14-1(단),Y,20260313,20260327,PF대출채권,KRW,,20310000000,20310000000,0,N,A1,A1,,,NH투자증권,외부 신용보강,금융기관,신한투자증권(주)
66341,트루하우스제일차,KRZS48849013,트루하우스제일차 20260313-33-1(단),Y,20260313,20260415,PF대출채권,KRW,,15000000000,15000000000,0,N,,A1,A1,,주식회사 디오로디엔씨,외부 신용보강,금융기관,케이비증권
69772,페일브라운제일차,KRZS0048H018,페일브라운제일차 20260313-7-1(단),Y,20260313,20260320,PF대출채권,KRW,,46700000000,46700000000,0,N,A1,A1,,,(주)쌍령파크개발,외부 신용보강,금융기관,키움증권
74111,프라이든제오차,KRZS48032063,프라이든제오차 20260313-31-7(단),N,20260313,20260413,매출채권,KRW,,41200000000,41200000000,0,N,,A1,A1,,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73381,허삼광천제일차,KRZS0155J004,허삼광천제일차 20260313-17-1(단),Y,20260313,20260330,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,(주)디에이치네트웍스,외부 신용보강,금융기관,삼성증권
72945,그랜드스페셜,KRZS48476002,그랜드스페셜 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,40000000000,40000000000,51,N,A1,A1,,,(주)삼태사,차환발행위험(유동성 공여형 매입약정),금융기관,NH투자증권
72945,그랜드스페셜,KRZS48476002,그랜드스페셜 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,40000000000,40000000000,51,N,A1,A1,,,(주)삼태사,외부 신용보강,공공기관,주택도시보증공사
74108,그레이트하모니제이차,KRZS0138B002,그레이트하모니제이차 20260312-92-1(단),N,20260312,20260612,대출채권,KRW,,5000000000,5000000000,51,N,,A3+,A3+,,(주)제주대동,외부 신용보강,일반기업,(주)대동
74089,그린파인제일차,KRZS47802009,그린파인제일차 20260312-92-1(단),N,20260312,20260612,회사채,KRW,,30000000000,30000000000,51,N,,A2-,A2-,,키움캐피탈,자체 신용보강,자체 신용보강,키움캐피탈
71209,글로리무거제일차,KRZS0091G006,글로리무거제일차 20260312-33-1(단),Y,20260312,20260414,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,에이치헤리티지(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E031,글로리피엠씨제일차 20260312-19-2(단),Y,20260312,20260331,PF대출채권,KRW,,1100000000,1100000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E033,글로리피엠씨제일차 20260312-19-4(단),Y,20260312,20260331,PF대출채권,KRW,,3300000000,3300000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E035,글로리피엠씨제일차 20260312-19-6(단),Y,20260312,20260331,PF대출채권,KRW,,5600000000,5600000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E030,글로리피엠씨제일차 20260312-4-1(단),Y,20260312,20260316,PF대출채권,KRW,,8900000000,8900000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E032,글로리피엠씨제일차 20260312-4-3(단),Y,20260312,20260316,PF대출채권,KRW,,26700000000,26700000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
71702,글로리피엠씨제일차,KRZS0098E034,글로리피엠씨제일차 20260312-4-5(단),Y,20260312,20260316,PF대출채권,KRW,,44400000000,44400000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,한국투자증권
72560,나르샤제사차,KRZS0104K003,나르샤제사차 20260312-62-1(단),Y,20260312,20260513,PF대출채권,KRW,,11000000000,11000000000,21,N,A1,A1,,,주식회사 테라윈에이엠씨,외부 신용보강,금융기관,키움증권
67084,노던라이츠제일차,KRZS49185007,노던라이츠제일차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,60000000000,60000000000,51,N,A1,A1,,,(주)수서4블럭에스피씨,외부 신용보강,금융기관,하나증권(주)
69170,뉴스타시나제삼차,KRZS0028M005,뉴스타시나제삼차 20260312-92-1(단),N,20260312,20260612,회사채,KRW,,28930000000,28930000000,51,N,,A1,A1,,"(주)PT INDAH KIAT PULP & PAPER, Tbk.",외부 신용보강,금융기관,케이비증권
72992,대치복합개발브릿지제일차,KRZS0142T002,대치복합개발브릿지제일차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,10000000000,10000000000,51,N,A1,A1,,,대치복합개발피에프브이(주),외부 신용보강,금융기관,NH투자증권
70386,더씨엘제팔차,KRZS0067X004,더씨엘제팔차 20260312-90-1(단),Y,20260312,20260610,PF대출채권,KRW,,28000000000,28000000000,49,N,,A1,A1,,주식회사 로쿠스,외부 신용보강,금융기관,교보증권
65932,덴버프리퍼,KRZS47927009,덴버프리퍼 20260312-92-1(단),N,20260312,20260612,수익증권,KRW,,10800000000,10800000000,51,N,A1,,A1,,하나대체투자자산운용,차환발행위험(유동성 공여형 매입약정),금융기관,하나증권(주)
70364,디더블유노들,KRZS48627010,디더블유노들 20260312-91-1(단),Y,20260312,20260611,PF대출채권,KRW,,35000000000,35000000000,50,N,,A2,A2,,주식회사 로쿠스,외부 신용보강,일반기업,대우건설
74097,디이에프베타제일차,KRZS0022L045,디이에프베타제일차 20260312-92-3(단),N,20260312,20260612,매출채권,KRW,,6000000000,6000000000,51,N,A2+,A2+,A2+,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
74097,디이에프베타제일차,KRZS0022L046,디이에프베타제일차 20260312-92-4(단),N,20260312,20260612,매출채권,KRW,,9100000000,9100000000,51,N,A2+,A2+,A2+,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
74110,레전드오브어텀제삼차,KRZS0138E002,레전드오브어텀제삼차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,30000000000,30000000000,51,N,,A1,A1,,은평복합개발(주),외부 신용보강,일반기업,현대엔지니어링
73007,마운트시티스케이프,KRZS46112008,마운트시티스케이프 20260312-14-1(단),Y,20260312,20260326,PF대출채권,KRW,,57100000000,57100000000,0,N,A1,A1,,,은평복합개발(주),외부 신용보강,금융기관,메리츠증권
62182,미르원제구차,KRZS45991012,미르원제구차 20260312-92-1(단),N,20260312,20260612,신용파생,KRW,,50400000000,50400000000,51,N,A1,A1,,,신한투자증권(주),외부 신용보강,금융기관,NH투자증권
74104,미르원제팔차,KRZS46122014,미르원제팔차 20260312-92-1(단),,20260312,20260612,,KRW,,470000000,470000000,51,N,A2+,,A2+,,,,,
74107,미르제이차,KRZS0132N004,미르제이차 20260312-92-1(단),N,20260312,20260612,대출채권,KRW,,5600000000,5600000000,51,N,,A3,A3,,제이티비씨,자체 신용보강,자체 신용보강,제이티비씨
73010,베어에이치제오차,KRZS0148A012,베어에이치제오차 20260312-32-2(단),N,20260312,20260413,대출채권,KRW,,4000000000,4000000000,0,N,A1,,A1,,태흥산업(주),외부 신용보강,금융기관,하나증권(주)
74106,비케이제이투,KRZS42607011,비케이제이투 20260312-91-1(단),Y,20260312,20260611,PF대출채권,KRW,,12500000000,12500000000,50,N,A2,,A2,,비케이제이원(주),외부 신용보강,일반기업,롯데건설
74101,비케이프로제구차,KRZS45714268,비케이프로제구차 20260312-29-4(단),N,20260312,20260410,매출채권,KRW,,12600000000,12600000000,0,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73752,에스피아이케이제일차,KRZS0159K003,에스피아이케이제일차 20260312-32-1(단),N,20260312,20260413,회사채,KRW,,5000000000,5000000000,0,N,A1,,A1,,와이앤케이파트너스대부(주),외부 신용보강,일반기업,디비증권(주)
74105,에이아이에스독일제일차,KRZS43128020,에이아이에스독일제일차 20260312-19-1(단),,20260312,20260331,,KRW,,30200000000,30200000000,0,N,A1,A1,,,,,,
72923,에프엔대치제일차,KRZS0139X005,에프엔대치제일차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,10000000000,10000000000,51,N,A1,,A1,,대치복합개발피에프브이(주),외부 신용보강,금융기관,삼성증권
73359,에프엔범일제일차,KRZS0154N007,에프엔범일제일차 20260312-29-1(단),N,20260312,20260410,대출채권,KRW,,29500000000,29500000000,0,N,A1,,A1,,대우건설,외부 신용보강,금융기관,삼성증권
73359,에프엔범일제일차,KRZS0154N008,에프엔범일제일차 20260312-29-2(단),N,20260312,20260410,대출채권,KRW,,30000000000,30000000000,0,N,A1,,A1,,대우건설,외부 신용보강,금융기관,삼성증권
73359,에프엔범일제일차,KRZS0154N009,에프엔범일제일차 20260312-29-3(단),N,20260312,20260410,대출채권,KRW,,50000000000,50000000000,0,N,A1,,A1,,대우건설,외부 신용보강,금융기관,삼성증권
73001,엠에스제일차,KRZS46970014,엠에스제일차 20260312-92-1(단),N,20260312,20260612,수익증권,KRW,,64600000000,64600000000,51,N,,A1,A1,,대신자산운용,외부 신용보강,금융기관,대신증권
71710,엠에스피엠씨제일차,KRZS0099N010,엠에스피엠씨제일차 20260312-18-1(단),Y,20260312,20260330,PF대출채권,KRW,,90000000000,90000000000,0,N,A1,A1,,,파주메디컬클러스터(주),외부 신용보강,금융기관,미래에셋증권(주)
51111,오블리크제오차,KRZS37924018,오블리크제오차 20260312-28-1(단),N,20260312,20260409,수익증권,KRW,,980000000,980000000,0,N,,A1,A1,,케이에스자산운용,외부 신용보강,금융기관,교보증권
70388,와이케이마포로제일차,KRZS0069R004,와이케이마포로제일차 20260312-90-1(단),Y,20260312,20260610,PF대출채권,KRW,,25000000000,25000000000,49,N,,A1,A1,,주식회사 로쿠스,외부 신용보강,금융기관,유안타증권
63123,윤밸리홍창제일차,KRZS46438012,윤밸리홍창제일차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,6000000000,6000000000,51,N,A1,A1,,,비욘드캐슬우정제사차(주),외부 신용보강,금융기관,아이비케이투자증권
73003,인베스트스타제일차,KRZS35773036,인베스트스타제일차 20260312-92-1(단),N,20260312,20260612,수익증권,KRW,,17000000000,17000000000,51,N,A1,A1,,,제이알투자운용,외부 신용보강,금융기관,한화투자증권
65933,제이온브라운,KRZS47917009,제이온브라운 20260312-92-1(단),N,20260312,20260612,수익증권,KRW,,10800000000,10800000000,51,N,A1,,A1,,하나대체투자자산운용,차환발행위험(유동성 공여형 매입약정),금융기관,하나증권(주)
68198,제이온프라임,KRZS41924053,제이온프라임 20260312-92-1(단),N,20260312,20260612,수익증권,KRW,,71000000000,71000000000,51,N,,A1,A1,,하나대체투자자산운용,외부 신용보강,금융기관,하나증권(주)
72996,제이온히어로,KRZS46148013,제이온히어로 20260312-92-1(단),N,20260312,20260612,대출채권,KRW,,13900000000,13900000000,51,N,A1,A1,,,Podo Asia Holdings Ltd,외부 신용보강,금융기관,(주)아이엠증권
74112,제일티비씨제이차,KRZS47780021,제일티비씨제이차 20260312-92-1(단),N,20260312,20260612,대출채권,KRW,,15000000000,15000000000,51,N,,A3,A3,,제이티비씨,자체 신용보강,자체 신용보강,제이티비씨
69159,케이더블유티피제이차,KRZS0026T005,케이더블유티피제이차 20260312-92-1(단),N,20260312,20260612,회사채,KRW,,29500000000,29500000000,51,N,,A1,A1,,"(주)PT INDAH KIAT PULP & PAPER, Tbk.",외부 신용보강,금융기관,키움증권
69159,케이더블유티피제이차,KRZS0026T005,케이더블유티피제이차 20260312-92-1(단),N,20260312,20260612,회사채,KRW,,29500000000,29500000000,51,N,,A1,A1,,"(주)PT INDAH KIAT PULP & PAPER, Tbk.",금리변동/환율변동,금융기관,키움증권
74114,케이아이에스송산제이차,KRZS28108009,케이아이에스송산제이차 20260312-92-1(단),Y,20260312,20260612,PF대출채권,KRW,,17700000000,17700000000,51,N,,A2,A2,,송산산업단지개발주식회사,외부 신용보강,일반기업,대우건설
74115,퀸텀이머전제일차,KRZS0173X001,퀸텀이머전제일차 20260312-1-1(단),N,20260312,20260313,기타,KRW,,10000000000,10000000000,0,N,A1,A1,,,삼성증권,자체 신용보강,자체 신용보강,삼성증권
64140,큐브에스피,KRZS47278010,큐브에스피 20260312-92-1(단),N,20260312,20260612,하이브리드증권,KRW,,81400000000,81400000000,51,N,A1,,A1,,주식회사 삼표산업,외부 신용보강,금융기관,NH투자증권
73746,키스성수제이차,KRZS0161D002,키스성수제이차 20260312-32-1(단),Y,20260312,20260413,PF대출채권,KRW,,26000000000,26000000000,0,N,,A1,A1,,(주)에이치엘제7호성수프로젝트위탁관리부동산투자회사,외부 신용보강,금융기관,한국투자증권
71712,플랜업피제이,KRZS0105R019,플랜업피제이 20260312-18-1(단),Y,20260312,20260330,PF대출채권,KRW,,90000000000,90000000000,0,N,A1,,A1,,파주메디컬클러스터(주),차환발행위험(유동성 공여형 매입약정),금융기관,신영증권
74094,필릭스오에스제이차,KRZS0172X001,필릭스오에스제이차 20260312-1-1(단),N,20260312,20260313,기타,KRW,,10000000000,10000000000,0,N,,A1,A1,,신한투자증권(주),,,
74093,필릭스오에스제일차,KRZS0172W001,필릭스오에스제일차 20260312-1-1(단),N,20260312,20260313,기타,KRW,,10000000000,10000000000,0,N,,A1,A1,,신한투자증권(주),,,
74025,허삼과천제일차,KRZS0115Y002,허삼과천제일차 20260312-55-1(단),,20260312,20260506,,KRW,,45400000000,45400000000,14,N,A1,A1,,,,,,
74025,허삼과천제일차,KRZS0115Y003,허삼과천제일차 20260312-55-2(단),,20260312,20260506,,KRW,,45400000000,45400000000,14,N,A1,A1,,,,,,
70094,현대차강소소재제이차,KRZS0058V013,현대차강소소재제이차 20260312-19-1(단),N,20260312,20260331,대출채권,KRW,,5000000000,5000000000,0,N,A1,A1,,,서진시스템,외부 신용보강,금융기관,현대차증권
70094,현대차강소소재제이차,KRZS0058V014,현대차강소소재제이차 20260312-19-2(단),N,20260312,20260331,대출채권,KRW,,5000000000,5000000000,0,N,A1,A1,,,서진시스템,외부 신용보강,금융기관,현대차증권
74080,글로리소제제일차,KRZS0045A002,글로리소제제일차 20260311-30-1(단),Y,20260311,20260410,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,여수소제피에프브이(주),외부 신용보강,금융기관,한국투자증권
74080,글로리소제제일차,KRZS0045A003,글로리소제제일차 20260311-30-2(단),Y,20260311,20260410,PF대출채권,KRW,,30000000000,30000000000,0,N,A1,A1,,,여수소제피에프브이(주),외부 신용보강,금융기관,한국투자증권
74080,글로리소제제일차,KRZS0045A004,글로리소제제일차 20260311-30-3(단),Y,20260311,20260410,PF대출채권,KRW,,50000000000,50000000000,0,N,A1,A1,,,여수소제피에프브이(주),외부 신용보강,금융기관,한국투자증권
74081,나폴리탄제일차,KRZS0169X001,나폴리탄제일차 20260311-33-1(단),Y,20260311,20260413,PF대출채권,KRW,,70000000000,70000000000,0,N,,,A1,,부산오션파크 주식회사,외부 신용보강,금융기관,대신증권
74083,디비엠비피제구차,KRZS0112T003,디비엠비피제구차 20260311-92-1(단),N,20260311,20260611,매출채권,KRW,,90800000000,90800000000,50,N,,A1,A1,,엘지에너지솔루션,자체 신용보강,자체 신용보강,엘지에너지솔루션
74087,디알제십팔차,KRZS0016F024,디알제십팔차 20260311-61-1(단),N,20260311,20260511,매출채권,KRW,,45000000000,45000000000,19,N,,A2+,A2+,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
64988,디에스클러스터,KRZS47803009,디에스클러스터 20260311-92-1(단),N,20260311,20260611,수익증권,KRW,,25700000000,25700000000,50,N,A1,,A1,,와이디816피에프브이(주),외부 신용보강,금융기관,대신증권
64969,리치게이트와이에스,KRZS47823010,리치게이트와이에스 20260311-92-1(단),N,20260311,20260611,대출채권,KRW,,45000000000,45000000000,50,N,,A1,A1,,(주)신한알파역삼위탁관리부동산투자회사,외부 신용보강,금융기관,신한은행
74001,마스터제일차,KRZS0164E001,마스터제일차 20260311-91-1(단),Y,20260311,20260610,PF대출채권,KRW,,55000000000,55000000000,49,N,A2,A2,,,(주)파크시티,외부 신용보강,일반기업,지에스건설
68153,브로드픽제일차,KRZS49768006,브로드픽제일차 20260311-30-1(단),N,20260311,20260410,대출채권,KRW,,18500000000,18500000000,0,N,A1,A1,,,로스타(주),외부 신용보강,금융기관,한국투자증권
74082,비에스에프플러스제일차,KRZS0100Y008,비에스에프플러스제일차 20260311-92-1(단),N,20260311,20260611,매출채권,KRW,,50900000000,50900000000,50,N,,A2,A2,,금호타이어,자체 신용보강,자체 신용보강,금호타이어
74085,비케이프로제구차,KRZS45714267,비케이프로제구차 20260311-28-3(단),N,20260311,20260408,매출채권,KRW,,149700000000,149700000000,0,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
65455,신한밸류업제이차,KRZS48154017,신한밸류업제이차 20260311-16-1(단),N,20260311,20260327,하이브리드증권,KRW,,18200000000,18200000000,0,N,,A1,A1,,신한밸류업제일차(주),외부 신용보강,금융기관,신한투자증권(주)
71630,아이프로황금제사차,KRZS0102B005,아이프로황금제사차 20260311-33-1(단),N,20260311,20260413,대출채권,KRW,,14600000000,14600000000,0,N,A1,A1,,,태영건설,외부 신용보강,금융기관,교보증권
