플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
74346,디알제십팔차,KRZS0016F027,디알제십팔차 20260327-54-4(단),N,20260327,20260520,매출채권,KRW,,72400000000,72400000000,28,N,,A2+,A2+,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
63334,랜드로드제팔차,KRZS46770026,랜드로드제팔차 20260327-91-1(단),N,20260327,20260626,수익증권,KRW,,5400000000,5400000000,65,N,A1,,A1,,마스턴투자운용,차환발행위험(유동성 공여형 매입약정),금융기관,신한투자증권(주)
72645,로제테트라제일차,KRZS0134C006,로제테트라제일차 20260327-34-1(단),N,20260327,20260430,주식,KRW,,70900000000,70900000000,8,N,A1,A1,,,이지스제424호전문투자형사모부동산투자회사,외부 신용보강,금융기관,하나증권(주)
73688,리얼에셋제일차,KRZS0158B003,리얼에셋제일차 20260327-10-1(단),Y,20260327,20260406,PF대출채권,KRW,,28000000000,28000000000,0,N,A1,A1,,,캄스퀘어용인데이터센터피에프브이(주),외부 신용보강,금융기관,한화투자증권
74127,리에스제이차,KRZS0167V002,리에스제이차 20260327-4-2(단),Y,20260327,20260331,PF대출채권,KRW,,15750000000,15750000000,0,N,A1,A1,,,이지스전문투자형사모부동산투자신탁제389호,외부 신용보강,금융기관,NH투자증권
74126,리에스제일차,KRZS0167P003,리에스제일차 20260327-4-3(단),Y,20260327,20260331,PF대출채권,KRW,,20310000000,20310000000,0,N,A1,A1,,,이지스전문투자형사모부동산투자신탁제389호,외부 신용보강,금융기관,NH투자증권
73949,마이에스하남디씨,KRZS0167Y002,마이에스하남디씨 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,22000000000,22000000000,5,N,A1,,A1,,하남엣지센터피에프브이(주),외부 신용보강,금융기관,삼성증권
73108,마이트당진송악제일차,KRZS0147R008,마이트당진송악제일차 20260327-61-1(단),N,20260327,20260527,수익증권,KRW,,20000000000,20000000000,35,N,A1,A1,,,대신자산운용,외부 신용보강,금융기관,대신증권
73108,마이트당진송악제일차,KRZS0147R009,마이트당진송악제일차 20260327-61-2(단),N,20260327,20260527,수익증권,KRW,,57400000000,57400000000,35,N,A1,A1,,,대신자산운용,외부 신용보강,금융기관,대신증권
65434,메인스트림제십팔차,KRZS43275013,메인스트림제십팔차 20260327-5-1(단),N,20260327,20260401,대출채권,KRW,,10000000000,10000000000,0,N,,A1,A1,,에스아이에프씨리테일몰디벨로프먼트(유),외부 신용보강,금융기관,신한투자증권(주)
65434,메인스트림제십팔차,KRZS43275013,메인스트림제십팔차 20260327-5-1(단),N,20260327,20260401,대출채권,KRW,,10000000000,10000000000,0,N,,A1,A1,,에스아이에프씨타워원디벨로프먼트(유),외부 신용보강,금융기관,신한투자증권(주)
65434,메인스트림제십팔차,KRZS43275013,메인스트림제십팔차 20260327-5-1(단),N,20260327,20260401,대출채권,KRW,,10000000000,10000000000,0,N,,A1,A1,,에스아이에프씨타워투디벨로프먼트(유),외부 신용보강,금융기관,신한투자증권(주)
65434,메인스트림제십팔차,KRZS43275013,메인스트림제십팔차 20260327-5-1(단),N,20260327,20260401,대출채권,KRW,,10000000000,10000000000,0,N,,A1,A1,,에스아이에프씨타워쓰리디벨로프먼트(유),외부 신용보강,금융기관,신한투자증권(주)
71519,모니모검단제일차,KRZS0098J016,모니모검단제일차 20260327-33-1(단),Y,20260327,20260429,PF대출채권,KRW,,10577000000,10577000000,7,N,A1,A1,,,인천검단스카이파크컨소시엄(주),외부 신용보강,금융기관,삼성증권
71519,모니모검단제일차,KRZS0098J017,모니모검단제일차 20260327-33-2(단),Y,20260327,20260429,PF대출채권,KRW,,12560000000,12560000000,7,N,A1,A1,,,인천검단스카이파크컨소시엄(주),외부 신용보강,금융기관,삼성증권
72301,목동랜드마크제이차,KRZS0120L006,목동랜드마크제이차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,41200000000,41200000000,5,N,A1,,A1,,(주) 아이코닉,외부 신용보강,금융기관,미래에셋증권(주)
74360,밸런스알파제일차,KRZS0178P001,밸런스알파제일차 20260327-31-1(단),N,20260327,20260427,대출채권,KRW,,75300000000,75300000000,5,N,A1,,A1,,헬리오스에이비에이치 유한회사(유),외부 신용보강,금융기관,하나증권(주)
71418,보일러제일차,KRZS0097X007,보일러제일차 20260327-33-1(단),Y,20260327,20260429,PF대출채권,KRW,,20000000000,20000000000,7,N,A2+,A2+,,,(주)KL산업,외부 신용보강,금융기관,유진투자증권
74370,비올다이브제일차,KRZS0099F004,비올다이브제일차 20260327-31-1(단),N,20260327,20260427,대출채권,KRW,,50000000000,50000000000,5,N,,A2,A2,,에스케이렌터카,,,
74347,비케이프로제구차,KRZS45714275,비케이프로제구차 20260327-31-11(단),N,20260327,20260427,매출채권,KRW,,6900000000,6900000000,5,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
72797,비티비노들한강제일차,KRZS0140E015,비티비노들한강제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,26570000000,26570000000,5,N,A1,,A1,,한강지역주택조합,외부 신용보강,금융기관,한국투자증권
73572,비티비시흥제일차,KRZS0155Y004,비티비시흥제일차 20260327-32-1(단),Y,20260327,20260428,PF대출채권,KRW,,25000000000,25000000000,6,N,A1,,A1,,(주)베가,외부 신용보강,금융기관,한국투자증권
73957,세븐스타즈알이에프제일차,KRZS0165E002,세븐스타즈알이에프제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,30000000000,30000000000,5,N,A1,A1,,,(주)메테우스칠성제1차,외부 신용보강,금융기관,한국투자증권
74335,스파클링제일차,KRZS44430002,스파클링제일차 20260327-45-1(단),,20260327,20260511,,KRW,,44700000000,44700000000,19,N,A2+,A2+,,,,,,
74344,아이엠히어로제사차,KRZS0157V004,아이엠히어로제사차 20260327-54-1(단),N,20260327,20260520,매출채권,KRW,,79400000000,79400000000,28,N,A2+,A2+,,,SK인천석유화학,자체 신용보강,자체 신용보강,롯데카드
74344,아이엠히어로제사차,KRZS0157V004,아이엠히어로제사차 20260327-54-1(단),N,20260327,20260520,매출채권,KRW,,79400000000,79400000000,28,N,A2+,A2+,,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
74355,에스피아이베타제이차,KRZS0180R001,에스피아이베타제이차 20260327-17-1(단),N,20260327,20260413,회사채,KRW,,10670000000,10670000000,0,N,A1,,A1,,베리타스자산대부,외부 신용보강,금융기관,디비증권(주)
74355,에스피아이베타제이차,KRZS0180R001,에스피아이베타제이차 20260327-17-1(단),N,20260327,20260413,회사채,KRW,,10670000000,10670000000,0,N,A1,,A1,,와이앤케이파트너스대부(주),외부 신용보강,금융기관,디비증권(주)
71968,에이치엔에스제일차,KRZS0110H003,에이치엔에스제일차 20260327-3-1(단),N,20260327,20260330,회사채,KRW,,50400000000,50400000000,0,N,A1,A1,,,롯데지주,외부 신용보강,금융기관,하나증권(주)
73955,에이치엠칠성제일차,KRZS0166K002,에이치엠칠성제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,30000000000,30000000000,5,N,A1,A1,,,(주)메테우스칠성제1차,외부 신용보강,금융기관,현대차증권
73911,에프엔동춘제일차,KRZS0167H002,에프엔동춘제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,16000000000,16000000000,5,N,A1,A1,,,동춘1구역9블럭 지역주택조합,외부 신용보강,금융기관,삼성증권
73915,에프엔칠성제일차,KRZS0163N002,에프엔칠성제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,20000000000,20000000000,5,N,A1,A1,,,(주)메테우스칠성제1차,외부 신용보강,금융기관,삼성증권
74363,엘에이치제일차,KRZS0181R001,엘에이치제일차 20260327-92-1(단),N,20260327,20260627,대출채권,KRW,,20200000000,20200000000,66,N,A1,,A1,,롯데컬처웍스,외부 신용보강,금융기관,한화투자증권
74345,여수베스트제일차,KRZS40901041,여수베스트제일차 20260327-14-1(단),Y,20260327,20260410,PF대출채권,KRW,,10000000000,10000000000,0,N,,A3,A3,,(주)제이비플러스,외부 신용보강,일반기업,쌍용건설
73962,유진드래곤제이차,KRZS0167K003,유진드래곤제이차 20260327-19-1(단),N,20260327,20260415,대출채권,KRW,,31600000000,31600000000,0,N,A2+,,A2+,,라루미에 (주),외부 신용보강,금융기관,유진투자증권
73962,유진드래곤제이차,KRZS0167K005,유진드래곤제이차 20260327-19-3(단),N,20260327,20260415,대출채권,KRW,,20000000000,20000000000,0,N,A2+,,A2+,,라루미에 (주),외부 신용보강,금융기관,유진투자증권
69381,인피니티비전제이차,KRZS0029T011,인피니티비전제이차 20260327-70-1(단),N,20260327,20260605,대출채권,KRW,,20000000000,20000000000,44,N,A1,,A1,,대광건영,외부 신용보강,금융기관,키움증권
70614,지에프민제칠차,KRZS41848019,지에프민제칠차 20260327-92-1(단),Y,20260327,20260627,PF대출채권,KRW,,12000000000,12000000000,66,N,A1,,A1,,(주)헤븐리치,외부 신용보강,금융기관,한화투자증권
62373,찬스공평유동화,KRZS46210017,찬스공평유동화 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,20000000000,20000000000,5,N,A1,,A1,,(주)랜스퍼트에이엠씨,차환발행위험(유동성 공여형 매입약정),금융기관,신한투자증권(주)
72302,케이더블유투금제십이차,KRZS0122A012,케이더블유투금제십이차 20260327-61-1(단),Y,20260327,20260527,PF대출채권,KRW,,88000000000,88000000000,35,N,A1,,A1,,(주) 아이코닉,외부 신용보강,금융기관,키움증권
74373,케이더블유투금제이십오차,KRZS0164L001,케이더블유투금제이십오차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,24000000000,24000000000,5,N,,A1,A1,,(주)삼운,외부 신용보강,금융기관,키움증권
73525,케이비마포제이차,KRZS40319030,케이비마포제이차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,10000000000,10000000000,5,N,A1,A1,,,(주)월송홀딩스,외부 신용보강,금융기관,케이비증권
73932,케이아이에스리얼제삼십삼차,KRZS0161R002,케이아이에스리얼제삼십삼차 20260327-61-1(단),Y,20260327,20260527,PF대출채권,KRW,,15000000000,15000000000,35,N,A1,A1,,,(주)주원홀딩스,외부 신용보강,금융기관,한국투자증권
70548,키스아이비제삼십차,KRZS31996065,키스아이비제삼십차 20260327-10-3(단),N,20260327,20260406,수익증권,KRW,,11000000000,11000000000,0,N,,A1,A1,,한국투자리얼에셋운용(주),외부 신용보강,금융기관,한국투자증권
66160,키스이제이제칠차,KRZS48696009,키스이제이제칠차 20260327-61-1(단),N,20260327,20260527,하이브리드증권,KRW,,95400000000,95400000000,35,N,A1,,A1,,에스케이온(주),외부 신용보강,금융기관,한국투자증권
55958,타이거아이즈제삼차,KRZS27535066,타이거아이즈제삼차 20260327-3-1(단),N,20260327,20260330,대출채권,KRW,,89800000000,89800000000,0,N,A1,A1,,,해운대백병원지원(유),외부 신용보강,금융기관,신한은행
74130,타임워크제이차,KRZS0169C002,타임워크제이차 20260327-4-2(단),Y,20260327,20260331,PF대출채권,KRW,,15750000000,15750000000,0,N,A1,A1,,,NH투자증권,외부 신용보강,금융기관,신한투자증권(주)
74129,타임워크제일차,KRZS0169B002,타임워크제일차 20260327-4-2(단),Y,20260327,20260331,PF대출채권,KRW,,20310000000,20310000000,0,N,A1,A1,,,NH투자증권,외부 신용보강,금융기관,신한투자증권(주)
69382,트러스트순천제일차,KRZS0028N006,트러스트순천제일차 20260327-92-1(단),N,20260327,20260627,대출채권,KRW,,10000000000,10000000000,66,N,A1,A1,,,대광건영,외부 신용보강,금융기관,교보증권
71480,파라다이스블루,KRZS0094B007,파라다이스블루 20260327-61-1(단),Y,20260327,20260527,PF대출채권,KRW,,100000000,100000000,35,N,A1,A1,,,금강산업건설(주),외부 신용보강,금융기관,삼성증권
72320,파워플레이제일차,KRZS41738038,파워플레이제일차 20260327-32-1(단),Y,20260327,20260428,PF대출채권,KRW,,15000000000,15000000000,6,N,A1,A1,,,안성성은물류피에프브이(주),외부 신용보강,금융기관,케이비증권
69777,파인솔루션제십칠차,KRZS45427048,파인솔루션제십칠차 20260327-32-2(단),N,20260327,20260428,대출채권,KRW,,6400000000,6400000000,6,N,,A1,A1,,프로젝트피노(주),외부 신용보강,금융기관,신한투자증권(주)
69801,퍼시픽리오제일차,KRZS42885029,퍼시픽리오제일차 20260327-33-1(단),Y,20260327,20260429,PF대출채권,KRW,,22800000000,22800000000,7,N,,A1,A1,,팜헤이븐플래닝(주),외부 신용보강,금융기관,유안타증권
73920,프라임에이치,KRZS0167C002,프라임에이치 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,20000000000,20000000000,5,N,A1,A1,,,디블록파트너스(주),외부 신용보강,금융기관,NH투자증권
70593,플랜업에이치제이,KRZS0079Y005,플랜업에이치제이 20260327-31-2(단),N,20260327,20260427,대출채권,KRW,,20000000000,20000000000,5,N,,A1,A1,,아이파크현대산업개발,외부 신용보강,금융기관,신영증권
62636,하나구로제일차,KRZS46370013,하나구로제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,20000000000,20000000000,5,N,A1,A1,,,마스턴제166호구로피에프브이(주),외부 신용보강,금융기관,하나증권(주)
74343,하남드림풍산제일차,KRZS0178X001,하남드림풍산제일차 20260327-31-1(단),Y,20260327,20260427,PF대출채권,KRW,,22000000000,22000000000,5,N,A1,,A1,,하남엣지센터피에프브이(주),외부 신용보강,금융기관,교보증권
74381,하이드인덕평제일차,KRZS41694031,하이드인덕평제일차 20260327-32-1(단),Y,20260327,20260428,PF대출채권,KRW,,30000000000,30000000000,6,N,A2,,A2,,(주)덕평물류밸류애드피에프브이,외부 신용보강,금융기관,롯데건설
73178,한화프라임제이차,KRZS0149D004,한화프라임제이차 20260327-21-1(단),N,20260327,20260417,대출채권,KRW,,5100000000,5100000000,0,N,A1,,A1,,해당없음,외부 신용보강,금융기관,한화투자증권
70555,그린이노베이션제이차,KRZS0074E004,그린이노베이션제이차 20260326-92-1(단),N,20260326,20260626,신용파생,KRW,,50000000000,50000000000,65,N,,A1,A1,,한화솔루션,외부 신용보강,일반기업,한화솔루션
70555,그린이노베이션제이차,KRZS0074E004,그린이노베이션제이차 20260326-92-1(단),N,20260326,20260626,신용파생,KRW,,50000000000,50000000000,65,N,,A1,A1,,한화솔루션,외부 신용보강,금융기관,삼성증권
70555,그린이노베이션제이차,KRZS0074E004,그린이노베이션제이차 20260326-92-1(단),N,20260326,20260626,신용파생,KRW,,50000000000,50000000000,65,N,,A1,A1,,Q Energy Solution SE,외부 신용보강,일반기업,한화솔루션
70555,그린이노베이션제이차,KRZS0074E004,그린이노베이션제이차 20260326-92-1(단),N,20260326,20260626,신용파생,KRW,,50000000000,50000000000,65,N,,A1,A1,,Q Energy Solution SE,외부 신용보강,금융기관,삼성증권
64289,뉴스타헌인제일차,KRZS47474015,뉴스타헌인제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,40000000000,40000000000,65,N,A2,,A2,,헌인타운개발(주),외부 신용보강,일반기업,롯데건설
64289,뉴스타헌인제일차,KRZS47474015,뉴스타헌인제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,40000000000,40000000000,65,N,A2,,A2,,헌인타운개발(주),차환발행위험(유동성 공여형 매입약정),금융기관,케이비증권
74166,디비엠비피제오차,KRZS0059A006,디비엠비피제오차 20260326-92-1(단),N,20260326,20260626,매출채권,KRW,,30000000000,30000000000,65,N,,A2,A2,,엘에스오토모티브테크놀로지스(주),외부 신용보강,일반기업,엘에스엠트론
74166,디비엠비피제오차,KRZS0059A007,디비엠비피제오차 20260326-92-2(단),N,20260326,20260626,매출채권,KRW,,20000000000,20000000000,65,N,,A2,A2,,엘에스오토모티브테크놀로지스(주),외부 신용보강,일반기업,엘에스엠트론
73914,라이트그린제일차,KRZS0067H002,라이트그린제일차 20260326-35-1(단),N,20260326,20260430,대출채권,KRW,,250000000000,250000000000,8,N,A1,,A1,,국민은행,외부 신용보강,금융기관,NH투자증권
63329,루트로닉제일차,KRZS46897012,루트로닉제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,20000000000,20000000000,65,N,A1,,A1,,빛고을중앙공원개발 주식회사,외부 신용보강,금융기관,아이비케이투자증권
69272,마이에스한강자양,KRZS0028G005,마이에스한강자양 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,20000000000,20000000000,65,N,A1,A1,,,한강자양지역주택조합,외부 신용보강,금융기관,삼성증권
73109,마이트당진송악제이차,KRZS0147N002,마이트당진송악제이차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,22600000000,22600000000,65,N,A1,A1,,,당진송악물류단지(주),외부 신용보강,금융기관,대신증권
64307,베타플러스제일차,KRZS47477011,베타플러스제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,50000000000,50000000000,65,N,A1,,A1,,헌인타운개발(주),외부 신용보강,금융기관,비엔케이투자증권
69356,부산외대제이차,KRZS0027H007,부산외대제이차 20260326-8-1(단),Y,20260326,20260403,PF대출채권,KRW,,2600000000,2600000000,0,N,A1,,A1,,부산외대제일차(주),외부 신용보강,금융기관,한국투자증권
74340,비에스지성내제일차,KRZS47396015,비에스지성내제일차 20260326-92-1(단),,20260326,20260626,,KRW,,49200000000,49200000000,65,N,,A1,A1,,,,,
65830,비티비헌인제일차,KRZS48415017,비티비헌인제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,26640000000,26640000000,65,N,A1,,A1,,헌인타운개발(주),외부 신용보강,금융기관,한국투자증권
65830,비티비헌인제일차,KRZS48415018,비티비헌인제일차 20260326-92-2(단),Y,20260326,20260626,PF대출채권,KRW,,26640000000,26640000000,65,N,A1,,A1,,헌인타운개발(주),외부 신용보강,금융기관,한국투자증권
74336,센티넬지엠제십이차,KRZS0174V001,센티넬지엠제십이차 20260326-32-1(단),N,20260326,20260427,대출채권,KRW,,9900000000,9900000000,5,N,,A1,A1,,센티넬지엠제일차(주),외부 신용보강,금융기관,(주)아이엠증권
64288,아이비헌인제일차,KRZS47452010,아이비헌인제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,18000000000,18000000000,65,N,A1,,A1,,헌인타운개발(주),외부 신용보강,금융기관,아이비케이투자증권
69164,아이스타이거비,KRZS0026Y006,아이스타이거비 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,20000000000,20000000000,65,N,A1,A1,,,한강자양지역주택조합,외부 신용보강,금융기관,하나증권(주)
74337,알피오산제이차,KRZS38213030,알피오산제이차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,64400000000,64400000000,5,N,A1,A1,,,네오밸류(주),외부 신용보강,금융기관,디비증권(주)
69349,에스엘티화도,KRZS0028B001,에스엘티화도 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,35000000000,35000000000,65,N,A1,A1,,,한강자양지역주택조합,외부 신용보강,금융기관,메리츠증권
65986,에이블권선제일차,KRZS31207088,에이블권선제일차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,16164000000,16164000000,5,N,A1,A1,,,권선113의6구역 주택재개발정비사업조합,외부 신용보강,금융기관,케이비증권
74341,에이치엠에스동우제일차,KRZS0115P003,에이치엠에스동우제일차 20260326-32-1(단),N,20260326,20260427,대출채권,KRW,,6200000000,6200000000,5,N,,A1,A1,,(주)동우에너지소재,외부 신용보강,금융기관,현대차증권
73203,에이치제이케이제이차,KRZS0142V009,에이치제이케이제이차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,1000000000,1000000000,5,N,A1,A1,,,(주)더퍼스트,외부 신용보강,금융기관,한국투자증권
74353,에코상무제삼차,KRZS49845005,에코상무제삼차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,16200000000,16200000000,5,N,A2-,A2-,,,코크렙상무(주),외부 신용보강,일반기업,케이씨씨건설
74342,에코상무제오차,KRZS0026V005,에코상무제오차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,5500000000,5500000000,5,N,A2-,A2-,,,코크렙상무(주),외부 신용보강,일반기업,케이씨씨건설
73904,에프엔센트럴,KRZS0166J003,에프엔센트럴 20260326-13-1(단),N,20260326,20260408,대출채권,KRW,,20170000000,20170000000,0,N,A1,,A1,,에이알에이코리아자산운용,외부 신용보강,금융기관,삼성증권
73850,에프엔송악제이차,KRZS0147X003,에프엔송악제이차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,10000000000,10000000000,65,N,A1,A1,,,당진송악물류단지(주),외부 신용보강,금융기관,메리츠증권
70437,에프엔연동제일차,KRZS0065K004,에프엔연동제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,25460000000,25460000000,65,N,A1,,A1,,(주)아일랜드원,외부 신용보강,금융기관,삼성증권
69762,에프엔케이디제일차,KRZS0039G006,에프엔케이디제일차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,30000000000,30000000000,65,N,A1,A1,,,빛고을중앙공원개발 주식회사,외부 신용보강,금융기관,삼성증권
69473,와이케이메디컬제일차,KRZS0039H005,와이케이메디컬제일차 20260326-4-1(단),N,20260326,20260330,매출채권,KRW,,12000000000,12000000000,0,N,,A1,A1,,세라젬,외부 신용보강,금융기관,유안타증권
63328,제이파라노이즈제구차,KRZS43196042,제이파라노이즈제구차 20260326-92-1(단),Y,20260326,20260626,PF대출채권,KRW,,21000000000,21000000000,65,N,,A2+,A2+,,빛고을중앙공원개발 주식회사,외부 신용보강,금융기관,유진투자증권
74338,카이로스제십삼차,KRZS40736039,카이로스제십삼차 20260326-60-1(단),Y,20260326,20260525,PF대출채권,KRW,,9100000000,9100000000,33,N,A2-,A2-,,,상상포레스트(주),외부 신용보강,금융기관,다올투자증권(주)
74207,케이더블유투금제이십육차,KRZS0164M002,케이더블유투금제이십육차 20260326-7-2(단),N,20260326,20260402,대출채권,KRW,,7690000000,7690000000,0,N,,A1,A1,,라온건설,외부 신용보강,금융기관,키움증권
71453,케이비명지제일차,KRZS39998031,케이비명지제일차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,9700000000,9700000000,5,N,A1,A1,,,(주)대윤디앤씨,외부 신용보강,금융기관,케이비증권
73529,키스동인제일차,KRZS49911024,키스동인제일차 20260326-7-5(단),Y,20260326,20260402,PF대출채권,KRW,,31050000000,31050000000,0,N,,A1,A1,,유한회사 동인동디엠,외부 신용보강,금융기관,한국투자증권
73529,키스동인제일차,KRZS49911025,키스동인제일차 20260326-7-6(단),Y,20260326,20260402,PF대출채권,KRW,,31050000000,31050000000,0,N,,A1,A1,,유한회사 동인동디엠,외부 신용보강,금융기관,한국투자증권
58636,키스얼터너티브제이차,KRZS42528019,키스얼터너티브제이차 20260326-92-1(단),N,20260326,20260626,수익증권,KRW,,16300000000,16300000000,65,N,A1,A1,,,한국투자신탁운용,차환발행위험(유동성 공여형 매입약정),금융기관,한국투자증권
71942,키스에스에프제사십칠차,KRZS0106K004,키스에스에프제사십칠차 20260326-92-1(단),N,20260326,20260626,회사채,KRW,,25100000000,25100000000,65,N,,A1,A1,,현대오일뱅크,차환발행위험(유동성 공여형 매입약정),금융기관,한국투자증권
66111,키스이제이제오차,KRZS48316009,키스이제이제오차 20260326-91-1(단),N,20260326,20260625,회사채,KRW,,18900000000,18900000000,64,N,A1,A1,,,에스지씨에너지,외부 신용보강,금융기관,한국투자증권
62639,트루구일제일차,KRZS46171013,트루구일제일차 20260326-32-1(단),Y,20260326,20260427,PF대출채권,KRW,,15000000000,15000000000,5,N,A1,,A1,,마스턴제166호구로피에프브이(주),외부 신용보강,금융기관,한국투자증권
70593,플랜업에이치제이,KRZS0079Y004,플랜업에이치제이 20260326-1-1(단),N,20260326,20260327,대출채권,KRW,,20000000000,20000000000,0,N,,A1,A1,,아이파크현대산업개발,외부 신용보강,금융기관,신영증권
70577,피어니남대문,KRZS0080B006,피어니남대문 20260326-32-1(단),N,20260326,20260427,대출채권,KRW,,27000000000,27000000000,5,N,A1,A1,,,오케이넥스트(주),외부 신용보강,금융기관,비엔케이투자증권
74339,피에프개발제사차,KRZS39345004,피에프개발제사차 20260326-92-1(단),,20260326,20260626,,KRW,,5000000000,5000000000,65,N,,A1,A1,,,,,
