YYYYMM,date,cp_balance_amt,abcp_balance_amt,ab_balance_amt,cp_balance_share,abcp_balance_share,ab_balance_share,cp_share_baseline,abcp_share_baseline,ab_share_baseline,cp_share_z,abcp_share_z,ab_share_z,balance_core,credit_core,tenor_core,precursor_avg,precursor_max,MSI_precursor_v562_raw,trend_avg,trend_max,MSI_trend_v562_raw,MSI_total_v562_raw,hidden_risk_boost_v562,MSI_precursor_v562,MSI_trend_v562,MSI_total_v562,MSI_precursor_v562_상태,MSI_trend_v562_상태,MSI_v562_상태,anchor_month_v562,anchor_raw_v562,target_anchor_v562,scale_factor_v562,total_balance_amt,cp_issue_share_top,cp_issue_share_high,ab_issue_share_top,ab_issue_share_high,abcp_short_pressure,ab_short_pressure,cp_short_pressure,cp_share_risk,abcp_share_risk,ab_share_risk,cp_credit_top_z,cp_credit_top_risk,cp_credit_high_z,cp_credit_high_risk,cp_credit_core,ab_credit_top_z,ab_credit_top_risk,ab_credit_high_z,ab_credit_high_risk,ab_credit_core,abcp_tenor_z,abcp_tenor_risk,ab_tenor_z,ab_tenor_risk,cp_tenor_z,cp_tenor_risk
201711,2017-11-01,46304100000000.0,98373900000000.0,30072800000000.0,0.2649721775236508,0.5629381954188478,0.1720896270575013,0.24808547907211698,0.5936971302554873,0.15821739067239565,,,,,,,,0.0,,,0.0,,,0.0,,,,-,-,-,202210,0.4805479311485996,1.0,2.080957871590067,174750800000000.0,0.8564311544770664,0.1140843529718574,0.7121248071593579,0.2257520780840696,0.1155061147198696,0.29572554038244503,0.39386230970993197,,,,,,,,,,,,,,,,,,,
201712,2017-12-01,45154600000000.0,99757800000000.0,29146800000000.0,0.25942093264820243,0.5731256951657827,0.16745337218601486,0.2525829948620142,0.5866145109972787,0.16080249414070735,,,,,,,,0.0,,,0.0,,,0.0,,,,-,-,-,202210,0.4805479311485996,1.0,2.080957871590067,174059200000000.0,0.8618239633990072,0.1148986750684335,0.6505603206700076,0.1871523392449803,0.1293645779143997,0.412688296512308,0.4454758359726929,,,,,,,,,,,,,,,,,,,
201801,2018-01-01,49056700000000.0,99609900000000.0,27326300000000.0,0.2787424947256395,0.5659881733865401,0.15526933188782047,0.25546690089772894,0.5822987994905184,0.16223429961175223,0.9259507879758606,0.6647734435991844,0.7571466853951331,0.3398435806639247,0.24594900817031926,0.43110550479370385,0.3344906899482879,0.15292961129876614,0.30725652815085963,0.34844324340413735,0.16992179033196236,0.3127389527897024,0.30890125554251247,0.0,0.6393878908529663,0.6507965855605655,0.6428104992652461,주의,주의,주의,202210,0.4805479311485996,1.0,2.080957871590067,175992900000000.0,0.8068316258464017,0.1421891912301457,0.7257450081475392,0.228526796206699,0.1120020577769155,0.4862717981870205,0.4232365667136244,0.4607606303806885,0.2518187548793476,0.21182530027250557,-0.9398803774554599,0.0,0.3166727090955018,0.0,0.0,1.3618198890680684,0.8094559112544548,0.8213104700995774,0.3770483760796619,0.6148725204257981,-0.22664443468557352,0.0,1.8896625171203707,1.2317300136962968,-0.22808607681281926,0.0
201802,2018-02-01,50181000000000.0,98334700000000.0,26747600000000.0,0.2863177858684619,0.5610684039385313,0.15261381019300674,0.26359970228698704,0.5752781801675609,0.16112211754545214,0.9001640920155374,0.5876146445643136,0.8628597079839947,0.31680538435003536,0.011798273054929056,0.0,0.14610190487399463,0.14256242295751592,0.14557098258652282,0.16076234678600348,0.15840269217501768,0.16029041586380632,0.14998681256970786,0.0,0.3029270820885252,0.3335576026322331,0.3121162382516376,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,175263300000000.0,0.8117060510859172,0.1477257205299822,0.6861114446286294,0.2565860096574142,0.0904096497503728,0.30433149349639066,0.43175675675675673,0.44013127361242993,0.19009171565145086,0.28473083309241015,-0.6629320092349885,0.0,-0.10185701052102801,0.0,0.0,0.4170356423575514,0.05362851388604115,0.30389607411702674,0.0,0.029495682637322638,-1.0847546185258985,0.0,-1.0951282565595952,0.0,-0.07040128192913193,0.0
201803,2018-03-01,49595700000000.0,95400200000000.0,30499500000000.0,0.28260398848060975,0.543605131530513,0.1737908799888772,0.2719352628430363,0.5683106861240972,0.15975405103286636,0.4100499360539848,1.0872657930392173,-1.3906901684465531,0.25754303075198415,0.3977251608875964,0.2949614254848441,0.3089522684758828,0.11931754826627891,0.28050706044444224,0.2968049751989646,0.12877151537599207,0.2631982832343701,0.28050706044444224,0.0,0.5837233754684528,0.5477045392855544,0.5837233754684528,주의,주의,주의,202210,0.4805479311485996,1.0,2.080957871590067,175495400000000.0,0.8209013183002029,0.1401924222845627,0.7368202481257026,0.1741391373863329,0.1366098509955121,0.4280337693300563,0.422738924696638,0.04803994884318787,0.5898126344313739,0.0,-0.2784245094226812,0.0,0.34720770428835845,0.0,0.0,1.535296491047746,0.948237192838197,1.663284572661063,1.0506276581288503,0.9943129022189909,0.7376514308267076,0.3101211446613661,0.8496459041220038,0.39971672329760305,-0.09408223909699838,0.0
201804,2018-04-01,50986600000000.0,94599500000000.0,28888900000000.0,0.29222868605817454,0.5421951568992692,0.16557615704255624,0.27897787509084815,0.5591054387842364,0.16191668612491525,0.5250400712760525,0.6992882308038902,-0.35438488968744647,0.17478665951662378,0.21167889111594676,0.0,0.14215766411726471,0.07865399678248071,0.1326321140170471,0.12972910798150125,0.08739332975831189,0.12126195233686339,0.1326321140170471,0.0,0.27600184168940545,0.2523410142397754,0.27600184168940545,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,174475000000000.0,0.8014532119639113,0.1541451539469323,0.7258021752686264,0.2194697829350184,0.1213694486288894,0.3828325309973779,0.3538331616507512,0.14003205702084198,0.2794305846431122,0.0,-0.8110387507049441,0.0,-0.7295236922961896,0.0,0.0,1.2304521078736699,0.7043616862989359,0.7438841675707003,0.3151073340565603,0.5291972277898669,0.1388982006823231,0.0,0.14872197073505697,0.0,-0.7868738842115587,0.0
201805,2018-05-01,51669100000000.0,99950400000000.0,31269000000000.0,0.28251694338353694,0.5465100320687195,0.17097302454774357,0.2868623577323743,0.5503065229761614,0.1628311192914645,-0.17286948166120095,0.15416183304553827,-0.8066542399152022,0.0,0.6447142421695738,0.9041267513637358,0.4194459604918061,0.22603168784093394,0.3904338195941753,0.40018087384303547,0.27123802540912073,0.3743923041562525,0.3904338195941753,0.0,0.8124763302194752,0.7790946123966962,0.8124763302194752,경고,경고,경고,202210,0.4805479311485996,1.0,2.080957871590067,182888500000000.0,0.8228548561156979,0.1109219551077041,0.7546021692136651,0.1960920804832601,0.18705403684254182,0.38689040189154633,0.395111829359837,0.0,0.0,0.0,-0.046911380137851295,0.0,2.032948417941562,1.3463587343532495,0.6058614304589622,1.5228419759439007,0.9382735807551207,0.869286084222708,0.4154288673781664,0.7029934597354913,2.6103168784093396,1.8082535027274715,0.14645936763093328,0.0,-0.2945022422078313,0.0
201806,2018-06-01,50406200000000.0,94007300000000.0,27985500000000.0,0.292381046293772,0.5452891258069943,0.16232982789923375,0.2915102670866132,0.54402104423689,0.16446868867649658,0.034780779111952674,-0.05243877799941007,0.20712828648347667,0.0,0.46066727971386323,0.14627810838579505,0.17476971101060773,0.13820018391415897,0.1692842819461404,0.13601688845851118,0.09213345594277265,0.12724020195536348,0.1692842819461404,0.0,0.3522734590522931,0.26478149984172344,0.3522734590522931,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,172399000000000.0,0.8445036365956361,0.1113149164221003,0.6113291933035211,0.2358297267420183,0.139911604846428,0.3873472463989096,0.4205445189657643,0.0,0.0,0.0,0.8073935019408678,0.36591480155269424,1.9236823851920102,1.258945908153608,0.7677787995231055,-1.1740446756618406,0.0,0.17033666751281154,0.0,0.0,0.7156952709644876,0.2925562167715901,0.093934568697986,0.0,0.018028515991092474,0.0
201807,2018-07-01,53559000000000.0,96205900000000.0,29317900000000.0,0.2990739479168295,0.5372146292106221,0.16371142287254833,0.29622808177725557,0.5385402699722913,0.1652316482504531,0.11870491494239926,0.058340072818914346,0.15061539137511482,0.0,0.11041835344781428,0.21623998303783848,0.08718550179380391,0.05405999575945962,0.08221667588865227,0.08695566560091439,0.06487199491135154,0.08253893146300181,0.08231335256095712,0.0,0.1710894388664602,0.17176003914056667,0.1712906189486921,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,179082800000000.0,0.8000591943646965,0.1610501080297155,0.7314888900223071,0.1899380112719493,0.1269203602273346,0.4510936772809311,0.38501198685885096,0.0,0.0,0.0,-0.7718787734848978,0.0,-1.151591535912346,0.0,0.0,0.7584995659577979,0.32679965276623835,0.6175168738836239,0.2140134991068991,0.2760458836195357,0.2058833330610132,0.0,1.122285653706566,0.6178285229652528,-0.4186323089560025,0.0
201808,2018-08-01,53479000000000.0,97397400000000.0,28562900000000.0,0.2980339312514037,0.5427874495720837,0.1591786191765126,0.30148831346265503,0.5326178714172154,0.16589381512012916,-0.15076499605595142,-0.4782722902124729,0.6810134814063734,0.023897946352383456,0.2883909979725601,0.02611182780951204,0.10379933220271861,0.08651729939176804,0.10120702728107603,0.07746072111355737,0.05767819959451203,0.07350421680974831,0.10120702728107603,0.0,0.21060756008078582,0.15295917856530866,0.21060756008078582,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,179439300000000.0,0.817307095898872,0.1533576259644307,0.7897832023120965,0.1520664000017826,0.11116214114976389,0.34408193588659564,0.46200743291071966,0.0,0.0,0.15931964234922305,-0.1603206617676876,0.0,-0.6690900235349716,0.0,0.0,1.4089806876104238,0.847184550088339,1.0584055343967047,0.5667244275173637,0.7209774949314003,-0.404241060108414,0.0,-0.6523545009317009,0.0,0.7024143354919498,0.1740788520634136
201809,2018-09-01,51688900000000.0,98734200000000.0,27451500000000.0,0.2905917989415015,0.5550775658806822,0.15433063517781628,0.3050084532307863,0.5295588480930307,0.16543269867618296,-0.6437140347273951,-1.2056874192516864,1.120484481378142,0.06936046359084229,0.1553692639915659,0.4320036218393411,0.18582389327318408,0.10800090545983528,0.17415044510118174,0.19535517114553666,0.12960108655180233,0.18220435422678982,0.17656661783886415,0.0,0.36239973957421795,0.37915958516622317,0.3674276932518195,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,177874600000000.0,0.8224964897987485,0.1487631957565567,0.7418330618948404,0.1425539135302054,0.1521269124192372,0.41174432895188606,0.4793034171010928,0.0,0.0,0.46240309060561524,0.021876996084737022,0.0,-0.3949466206537995,0.0,0.0,0.629502015635625,0.22360161250850003,1.087339647497888,0.5898717179983104,0.3884231599789147,1.2022738566885982,0.6818190853508785,0.48795324962872466,0.11036259970297975,0.9571826362559698,0.3497811284523929
201810,2018-10-01,51794200000000.0,104794100000000.0,28260900000000.0,0.2801970471065063,0.5669167083222432,0.15288624457125052,0.3069513035468567,0.5287774309882628,0.16427126546488038,-1.222786442599129,-1.793679072994713,1.1435394370734682,0.07174545900760015,0.4441112409312099,1.2599808900525538,0.4805140513459215,0.31499522251313844,0.45568622702100403,0.5026892447058082,0.3779942670157661,0.47775024916779985,0.46230543366504273,0.0,0.9482638410945367,0.994178141659849,0.9620381312641302,경고,경고,경고,202210,0.4805479311485996,1.0,2.080957871590067,184849200000000.0,0.8490004888913032,0.1221481340648595,0.7409603933316351,0.1772239531889051,0.1822771502744676,0.5039565361182096,0.4135816720082568,0.0,0.0,0.47830306005066775,0.9742579866801407,0.49940638934411263,1.2557951472486908,0.7246361177989527,0.6007597671487906,0.6195974991765245,0.21567799934121962,0.6014320887976887,0.201145671038151,0.20913845160483874,2.3520814980754374,1.6016651984603498,1.9898153243656387,1.311852259492511,-0.0637286555112758,0.0
201811,2018-11-01,52085900000000.0,101521300000000.0,27742800000000.0,0.2872120209539564,0.5598086572925283,0.1529793217535153,0.30659425288385667,0.5300686510250245,0.16333709609111857,-0.8654306656220159,-1.30882678131929,1.0213654235774572,0.05910676795628868,0.3978334465854343,0.0,0.14594807955596018,0.11935003397563028,0.1419583727189107,0.10912007329523121,0.07956668931708687,0.10320939649960235,0.1419583727189107,0.0,0.29540939314753384,0.21477440606790782,0.29540939314753384,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,181350000000000.0,0.8412596401028277,0.1314070615392686,0.7771684534560657,0.1321055820052329,0.1229266036676229,0.2885535600802052,0.4448252811492384,0.0,0.0,0.3940451197085912,0.6919928092497851,0.2735942473998281,0.6928596246355629,0.27428769970845035,0.27390630093870816,1.0225162600139783,0.5380130080111827,1.1494916962482586,0.639593356998607,0.5837241650555236,-0.05129840438859531,0.0,-1.552534625602664,0.0,0.4209266634185461,0.0
201812,2018-12-01,51433300000000.0,106839500000000.0,29385400000000.0,0.2740796831686545,0.5693303037117483,0.15659001311959722,0.3066310562034908,0.5317535423580418,0.1616154014384671,-1.4206903947189873,-1.5539059103286186,0.48666097506994765,0.003792514662408377,0.8013548380996725,0.2694347320547246,0.30947176604166665,0.24040645142990172,0.2991119688499019,0.24299764456755607,0.1602709676199345,0.22645230917803177,0.2991119688499019,0.0,0.6224394060650063,0.4712377153237728,0.6224394060650063,주의,정상,주의,202210,0.4805479311485996,1.0,2.080957871590067,187658200000000.0,0.8629936616284739,0.1193683215411584,0.8049237476688699,0.1180485946559483,0.1114067271075096,0.4668929816408286,0.4120425337109806,0.0,0.0,0.025283431082722515,1.4483516626803907,0.8786813301443125,1.412564149597246,0.850051319677797,0.8657978254343806,1.2061108593995342,0.6848886875196274,1.2611154971161536,0.7288923976929229,0.7046903570976104,-0.5238913238908055,0.0,1.3122669001954452,0.7698135201563562,-0.09080152107931758,0.0
201901,2019-01-01,54801200000000.0,103003000000000.0,29201100000000.0,0.2930462398659289,0.5508025708362276,0.15615118929784344,0.3042356435229524,0.5349454007119302,0.16081895576511737,-0.46672511784478976,-0.6439026124057755,0.46028182499591547,0.0010636370685429782,0.10645637671095486,0.27416039168774325,0.1009556476160666,0.06854009792193581,0.09609331516194698,0.10407121138278544,0.08224811750632298,0.09970659260749296,0.09717729839561076,0.0,0.1999661405934387,0.20748521873598644,0.202221864036203,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,187005300000000.0,0.8153569692783874,0.1514081804926713,0.7575517135638743,0.1517587224758633,0.0727587046341822,0.4735404152399738,0.3527468173219489,0.0,0.0,0.007090913790286522,-0.22054185137334895,0.0,-0.5055518393219947,0.0,0.0,0.5396509693177395,0.1517207754541916,0.8574847646599493,0.40598781172795945,0.2661409417773871,-2.0441605080851497,0.0,1.3291442560276545,0.7833154048221236,-1.1032951913932842,0.0
201902,2019-02-01,56152300000000.0,105173000000000.0,29580100000000.0,0.29413678188254494,0.5509168415351268,0.1549463765823282,0.3047786648104715,0.5352077848582393,0.16001355033128906,-0.4751677649455541,-0.6378882583330046,0.4996668100461373,0.005137945866841786,0.7898894440223047,0.0,0.23927890884677017,0.23696683320669137,0.23893209750075833,0.16054686173788185,0.15797788880446095,0.1600330671511977,0.23893209750075833,0.0,0.49720762906972843,0.3330220708029866,0.49720762906972843,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,190905400000000.0,0.8611055141379542,0.1084357579421049,0.7760971296116557,0.1433741048993869,0.09402685288109819,0.3834545397885104,0.3818596538306722,0.0,0.0,0.03425297244561191,1.3940728377378304,0.8352582701902644,2.075809526596362,1.3806476212770895,1.0806834781793357,0.7032468214008677,0.2825974571206942,0.9007494204732676,0.44059953637861404,0.35369839278675813,-1.1620182477291199,0.0,-0.1253371154788049,0.0,-0.5813057074848552,0.0
201903,2019-03-01,54066600000000.0,106847300000000.0,31783000000000.0,0.28057846286058574,0.5544837514251656,0.16493778571424864,0.3049275689008929,0.53604044374735,0.1590319873517567,-1.1219231603999855,-0.7489163515343875,-0.5823623926784067,0.0,0.4151761977787597,0.3894361571921241,0.22191189863165894,0.1245528593336279,0.2073080427369543,0.19986608671338918,0.11683084715763722,0.1832590388022388,0.2073080427369543,0.0,0.43139930337739507,0.3813543393355483,0.43139930337739507,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,192696900000000.0,0.8530808123460144,0.1207650534061326,0.7636177864506786,0.1740464071340723,0.1350640753132029,0.5044451916181868,0.4162190147128479,0.0,0.0,0.0,1.0756311911726553,0.5805049529381242,1.259157631167801,0.7273261049342408,0.6465744713363767,0.4803241742153359,0.10425933937226875,0.3798226410766292,0.023858112861303394,0.06807878744233434,0.36684518150310347,0.013476145202482793,1.716778873538867,1.0934230988310936,0.04012073107207842,0.0
201904,2019-04-01,56324000000000.0,107506200000000.0,33037200000000.0,0.28610120314485793,0.5460843186835402,0.1678144781716018,0.30261835387885744,0.5373888843041548,0.1599927618169877,-0.7610535648255736,-0.3530902972599195,-0.7712883460523163,0.0,1.043032982795894,0.0,0.3129098948387682,0.3129098948387682,0.3129098948387682,0.2086065965591788,0.2086065965591788,0.2086065965591788,0.3129098948387682,0.0,0.6511523087631548,0.4341015391754365,0.6511523087631548,주의,정상,주의,202210,0.4805479311485996,1.0,2.080957871590067,196867400000000.0,0.8737846617285061,0.0964514932503062,0.8105146881100044,0.1209987032455155,0.12221832568111529,0.3877299030469154,0.37275464237168165,0.0,0.0,0.0,1.7055007450674449,1.0844005960539558,2.6230020436441475,1.8184016349153178,1.4147010635415689,1.0637962009969975,0.571036960797598,0.8262792589963963,0.3810234071971171,0.48553086167738163,-0.2143112714103724,0.0,-0.0681167284363397,0.0,-0.9585351366420388,0.0
201905,2019-05-01,56773600000000.0,110318500000000.0,33910100000000.0,0.2824526298717128,0.5488422514778445,0.16870511865044263,0.3017081931974186,0.5374670329410353,0.16082477386154614,-0.8872302098440964,-0.4770286242587246,-0.7587720165024773,0.0,0.6994009406063847,0.052707267873046706,0.22299709915017707,0.2098202821819154,0.22102057660493782,0.15569236848319096,0.13988018812127695,0.15252993241080814,0.22102057660493782,0.0,0.45993450866942076,0.3174083635033721,0.45993450866942076,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,201002200000000.0,0.8682112240670512,0.0944580770579049,0.7887938629287471,0.137496861818477,0.1158377532950155,0.3923305207827596,0.45778838504375485,0.0,0.0,0.0,1.4035513516935127,0.8428410813548102,1.852900698991227,1.2023205591929815,1.0046068463819873,0.715177158078794,0.2921417264630352,0.5747614788564206,0.1798091830851365,0.24159208194298082,-0.38216025076016397,0.0,-0.009103907424745303,0.0,0.9595035894394515,0.3513817858203114
201906,2019-06-01,54142800000000.0,113961300000000.0,33109700000000.0,0.2690809477282373,0.5663692052930763,0.16454984697868635,0.2999474751335224,0.537616535371145,0.16243598949533267,-1.4222235477468614,-1.228744271196541,-0.19180681299655958,0.0,0.029321327082681134,0.6392745728084155,0.16861504132690822,0.15981864320210387,0.16729558160818755,0.19764663725906087,0.19178237184252464,0.19647378417575362,0.17604904237845737,0.0,0.34813505742979634,0.4088536677416224,0.36635064052334415,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,201213800000000.0,0.8050273134267055,0.1664818389671554,0.776830255694733,0.1640534518009608,0.1381881575806607,0.5048616342933127,0.5095292170034613,0.0,0.0,0.0,-0.6109986381987949,0.0,-1.3641657470967454,0.0,0.0,0.5165984493334155,0.1332787594667324,0.20800058370317207,0.0,0.07330331770670283,0.7766603847545536,0.34132830780364287,1.4661974703596599,0.8929579762877278,1.9587262296569303,1.0405008480392623
201907,2019-07-01,53254100000000.0,116068700000000.0,32115600000000.0,0.2643691570226928,0.5761994733873979,0.15943136958990936,0.29460659887522306,0.5433056461168772,0.16208775500789951,-1.3042354203253665,-1.379428194604343,0.255774458378542,0.0,0.5134529424333504,0.28922277411618347,0.22634157625905096,0.1540358827300051,0.2154957222296941,0.1894574207215251,0.10269058848667008,0.1721040542745541,0.2154957222296941,0.0,0.44843751946786853,0.3581412864751975,0.44843751946786853,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,201438400000000.0,0.8608830610442957,0.1135223178295849,0.798444588851929,0.1215363603578527,0.102699695646521,0.4739359287004832,0.5233925019043912,0.0,0.0,0.0,1.159673917137234,0.6477391337097871,1.2067611857122367,0.6854089485697894,0.6646905503967881,0.7715980786780346,0.33727846294242775,0.6308149329718288,0.22465194637746305,0.28659653048819367,-1.0259271852648142,0.0,0.830505951198032,0.3844047609584257,1.9452507085470998,1.0312073852048964
