플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73340,농협사랑제1차,KRZFA38411G1,농협사랑제1차 20260109-285-1,N,20260109,20261021,정기예금,KRW,,944000000,944000000,223,,A1,A1,,농협은행,자체 신용보강,자체 신용보강,농협은행
73342,농협사랑제4차,KRZFA58711G1,농협사랑제4차 20260109-167-1,N,20260109,20260625,정기예금,KRW,,1350000000,1350000000,105,A1,A1,,,농협은행,자체 신용보강,자체 신용보강,농협은행
73342,농협사랑제4차,KRZFA58712G1,농협사랑제4차 20260109-167-2,N,20260109,20260625,정기예금,KRW,,1380000000,1380000000,105,A1,A1,,,농협은행,자체 신용보강,자체 신용보강,농협은행
73306,디비엠비피제십차,KRZF0112VAG1,디비엠비피제십차 20260109-181-10,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112VBG1,디비엠비피제십차 20260109-181-11,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112VCG1,디비엠비피제십차 20260109-181-12,N,20260109,20260709,매출채권,KRW,,1800000000,1800000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112V6G1,디비엠비피제십차 20260109-181-6,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112V7G1,디비엠비피제십차 20260109-181-7,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112V8G1,디비엠비피제십차 20260109-181-8,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73306,디비엠비피제십차,KRZF0112V9G1,디비엠비피제십차 20260109-181-9,N,20260109,20260709,매출채권,KRW,,5000000000,5000000000,119,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73322,블루스네이크제삼차,KRZF0005W1G1,블루스네이크제삼차 20260109-364-1,N,20260109,20270108,하이브리드증권,KRW,,5000000000,5000000000,302,A1,A1,,,NH투자증권,자체 신용보강,자체 신용보강,NH투자증권
73322,블루스네이크제삼차,KRZF0005W2G1,블루스네이크제삼차 20260109-364-2,N,20260109,20270108,하이브리드증권,KRW,,5000000000,5000000000,302,A1,A1,,,NH투자증권,자체 신용보강,자체 신용보강,NH투자증권
73322,블루스네이크제삼차,KRZF0005W3G1,블루스네이크제삼차 20260109-364-3,N,20260109,20270108,하이브리드증권,KRW,,5000000000,5000000000,302,A1,A1,,,NH투자증권,자체 신용보강,자체 신용보강,NH투자증권
73322,블루스네이크제삼차,KRZF0005W4G1,블루스네이크제삼차 20260109-364-4,N,20260109,20270108,하이브리드증권,KRW,,5000000000,5000000000,302,A1,A1,,,NH투자증권,자체 신용보강,자체 신용보강,NH투자증권
73337,와이디피제십오차,KRZF0048A1G1,와이디피제십오차 20260109-340-1,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048AAG1,와이디피제십오차 20260109-340-10,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048ABG1,와이디피제십오차 20260109-340-11,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048ACG1,와이디피제십오차 20260109-340-12,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048ADG1,와이디피제십오차 20260109-340-13,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048AEG1,와이디피제십오차 20260109-340-14,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
73337,와이디피제십오차,KRZF0048AFG1,와이디피제십오차 20260109-340-15,N,20260109,20261215,정기예금,KRW,,5000000000,5000000000,278,,A1,A1,,신한은행,자체 신용보강,자체 신용보강,신한은행
