플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73616,디비엠비피제십차,KRZF0112V4GD,디비엠비피제십차 20260130-182-37,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112V5GD,디비엠비피제십차 20260130-182-38,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112V6GD,디비엠비피제십차 20260130-182-39,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112V7GD,디비엠비피제십차 20260130-182-40,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112V8GD,디비엠비피제십차 20260130-182-41,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112V9GD,디비엠비피제십차 20260130-182-42,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112VAGD,디비엠비피제십차 20260130-182-43,N,20260130,20260731,매출채권,KRW,,5000000000,5000000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73616,디비엠비피제십차,KRZF0112VBGD,디비엠비피제십차 20260130-182-44,N,20260130,20260731,매출채권,KRW,,2500000000,2500000000,141,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73621,비엔케이썸제십구차,KRZFA89581G1,비엔케이썸제십구차 20260130-187-1,Y,20260130,20260805,PF대출채권,KRW,,110000000,110000000,146,,A1,A1,,(주)와이즈씨앤디,외부 신용보강,일반기업,현대건설
66877,아스테이온제일차,KRZFA88711G1,아스테이온제일차 20260130-181-1,N,20260130,20260730,수익증권,KRW,,5000000000,5000000000,140,A1,A1,,,이지스자산운용,외부 신용보강,금융기관,메리츠증권
