플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
57415,엠에이오등봉,KRZS42671025,엠에이오등봉 20260122-90-1(단),Y,20260122,20260422,PF대출채권,KRW,,35035294118,35035294118,41,N,A1,A1,,,오등봉아트파크(주),외부 신용보강,금융기관,미래에셋증권(주)
58735,위드지엠제칠차,KRZS43783017,위드지엠제칠차 20260122-90-1(단),Y,20260122,20260422,PF대출채권,KRW,,20000000000,20000000000,41,N,A1,A1,,,지윰21 유한회사,차환발행위험(유동성 공여형 매입약정),금융기관,하나증권(주)
69322,제이에이치더블제일차,KRZS42289049,제이에이치더블제일차 20260122-32-1(단),Y,20260122,20260223,PF대출채권,KRW,,21000000000,21000000000,0,N,A1,A1,,,(주)디에스디엔씨,외부 신용보강,금융기관,하나증권(주)
69697,제이온허브,KRZS0044T006,제이온허브 20260122-90-1(단),N,20260122,20260422,하이브리드증권,KRW,,20000000000,20000000000,41,N,,A1,A1,,현대오일뱅크,외부 신용보강,금융기관,한국투자증권
68037,제주드림케이,KRZS49946008,제주드림케이 20260122-36-1(단),N,20260122,20260227,대출채권,KRW,,26000000000,26000000000,0,N,A1,,A1,,롯데관광개발,외부 신용보강,금융기관,키움증권
73491,케이더블유투금제십구차,KRZS0156E001,케이더블유투금제십구차 20260122-32-1(단),N,20260122,20260223,대출채권,KRW,,2500000000,2500000000,0,N,A1,,A1,,케이더블유투금제이십차(주),외부 신용보강,금융기관,키움증권
73491,케이더블유투금제십구차,KRZS0156E001,케이더블유투금제십구차 20260122-32-1(단),N,20260122,20260223,대출채권,KRW,,2500000000,2500000000,0,N,A1,,A1,,케이더블유투금제십팔차(주),외부 신용보강,금융기관,키움증권
73494,케이씨지아이에스에프제사차,KRZS0149G001,케이씨지아이에스에프제사차 20260122-1-1(단),N,20260122,20260123,기타,KRW,,10000000000,10000000000,0,N,A1,A1,,,삼성증권,자체 신용보강,자체 신용보강,삼성증권
65411,키스양산제일차,KRZS47843012,키스양산제일차 20260122-32-1(단),Y,20260122,20260223,PF대출채권,KRW,,20500000000,20500000000,0,N,A1,,A1,,스마트시티오산 지역주택조합,외부 신용보강,금융기관,한국투자증권
73128,키스피에프제일차,KRZS0108A006,키스피에프제일차 20260122-32-3(단),Y,20260122,20260223,PF대출채권,KRW,,50000000000,50000000000,0,N,A1,,A1,,(주)에이치엠도안,외부 신용보강,금융기관,한국투자증권
67540,투모로우에코,KRZS49556014,투모로우에코 20260122-90-1(단),Y,20260122,20260422,PF대출채권,KRW,,6000000000,6000000000,41,N,A1,A1,,,디비건설 주식회사,외부 신용보강,금융기관,현대차증권
72961,티케이본제일차,KRZS0139Z003,티케이본제일차 20260122-47-1(단),Y,20260122,20260310,PF대출채권,KRW,,2700000000,2700000000,0,N,,A1,A1,,알파도시에이치앤지(주),외부 신용보강,금융기관,메리츠증권
70094,현대차강소소재제이차,KRZS0058V011,현대차강소소재제이차 20260122-32-1(단),N,20260122,20260223,대출채권,KRW,,12000000000,12000000000,0,N,A1,A1,,,서진시스템,외부 신용보강,금융기관,현대차증권
72392,현대차강소아이티제일차,KRZS0125A005,현대차강소아이티제일차 20260122-7-1(단),N,20260122,20260129,대출채권,KRW,,7000000000,7000000000,0,N,A1,A1,,,아이에스티엔,외부 신용보강,금융기관,현대차증권
73355,네오라온,KRZS44051024,네오라온 20260121-78-2(단),N,20260121,20260409,수익증권,KRW,,4000000000,4000000000,28,N,A1,A1,,,마일스톤자산운용,외부 신용보강,금융기관,메리츠증권
