플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
71989,기은센모곡제일차,KRZS44230022,기은센모곡제일차 20260130-28-1(단),Y,20260130,20260227,PF대출채권,KRW,,9000000000,9000000000,0,N,A1,A1,,,(주)에스피씨재현,외부 신용보강,금융기관,아이비케이투자증권
65508,뉴스타김포제사차,KRZS41818044,뉴스타김포제사차 20260130-28-1(단),Y,20260130,20260227,PF대출채권,KRW,,7000000000,7000000000,0,N,,A1,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,케이비증권
64826,뉴스타김포제칠차,KRZS47726018,뉴스타김포제칠차 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,93600000000,93600000000,49,N,,A1,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,케이비증권
56839,뉴스타웨이브제일차,KRZS42275056,뉴스타웨이브제일차 20260130-59-1(단),Y,20260130,20260330,PF대출채권,KRW,,34340000000,34340000000,18,N,A1,,A1,,(주)웨이브오션시티,외부 신용보강,금융기관,케이비증권
69347,뉴에이지제일차,KRZS0024Y005,뉴에이지제일차 20260130-60-1(단),N,20260130,20260331,대출채권,KRW,,12000000000,12000000000,19,N,A2+,A2+,,,(주)와이제이코퍼레이션,외부 신용보강,금융기관,유진투자증권
73257,뉴월드궐동제이차,KRZS43601017,뉴월드궐동제이차 20260130-31-1(단),Y,20260130,20260302,PF대출채권,KRW,,1000000000,1000000000,0,N,A1,,A1,,유성산업개발(주),외부 신용보강,금융기관,NH투자증권
54596,더블리치제오차,KRZS37163027,더블리치제오차 20260130-28-2(단),Y,20260130,20260227,PF대출채권,KRW,,1000000000,1000000000,0,N,A1,A1,A1,,주식회사 신화에이엠씨,외부 신용보강,금융기관,교보증권
73564,더블유디디비제이차,KRZS45681002,더블유디디비제이차 20260130-7-2(단),N,20260130,20260206,대출채권,KRW,,33000000000,33000000000,0,N,A1,,A1,,케이디비인베스트먼트글로벌헬스케어제일호(주),외부 신용보강,금융기관,디비증권(주)
70697,더블제이평택,KRZS0080A007,더블제이평택 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,10000000000,10000000000,49,N,A1,,A1,,(주)엘케이이엔씨,외부 신용보강,금융기관,키움증권
70697,더블제이평택,KRZS0080A008,더블제이평택 20260130-90-2(단),Y,20260130,20260430,PF대출채권,KRW,,64000000000,64000000000,49,N,A1,,A1,,(주)엘케이이엔씨,외부 신용보강,금융기관,키움증권
69836,더케이온더,KRZS0050L003,더케이온더 20260130-90-2(단),Y,20260130,20260430,PF대출채권,KRW,,14500000000,14500000000,49,N,A1,A1,,,신수동무쇠막지역주택조합,외부 신용보강,금융기관,메리츠증권
72741,더퍼스트목감제삼차,KRZS0095K007,더퍼스트목감제삼차 20260130-27-1(단),N,20260130,20260226,기타,KRW,,47700000000,47700000000,0,N,A1,A1,,,(주)케이앤비,외부 신용보강,금융기관,대신증권
70637,더퍼스트목감제이차,KRZS43733021,더퍼스트목감제이차 20260130-59-1(단),Y,20260130,20260330,PF대출채권,KRW,,20000000000,20000000000,18,N,A1,A1,,,목감디앤씨(주),외부 신용보강,금융기관,대신증권
70636,더퍼스트목감제일차,KRZS43731024,더퍼스트목감제일차 20260130-59-1(단),Y,20260130,20260330,PF대출채권,KRW,,35000000000,35000000000,18,N,A1,A1,,,목감디앤씨(주),외부 신용보강,금융기관,대신증권
73535,더프로즌제이차,KRZS0156V001,더프로즌제이차 20260130-59-1(단),Y,20260130,20260330,PF대출채권,KRW,,20000000000,20000000000,18,N,A2+,A2+,,,(주)한조파트너스,외부 신용보강,금융기관,유진투자증권
64601,드림비엔김포,KRZS44842031,드림비엔김포 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,5000000000,5000000000,49,N,A1,A1,,,(주)한강시네폴리스개발,외부 신용보강,금융기관,디비증권(주)
64601,드림비엔김포,KRZS44842032,드림비엔김포 20260130-90-2(단),Y,20260130,20260430,PF대출채권,KRW,,5400000000,5400000000,49,N,A1,A1,,,(주)한강시네폴리스개발,외부 신용보강,금융기관,디비증권(주)
64602,드림빅프로젝트제일차,KRZS47620014,드림빅프로젝트제일차 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,6000000000,6000000000,49,N,A1,A1,,,(주)한강시네폴리스개발,외부 신용보강,금융기관,디비증권(주)
73507,디비엠비피제사차,KRZS0058Z017,디비엠비피제사차 20260130-90-4(단),N,20260130,20260430,매출채권,KRW,,8100000000,8100000000,49,N,,A2+,A2+,,녹십자,자체 신용보강,자체 신용보강,녹십자
73604,디알제십구차,KRZS0016G019,디알제십구차 20260130-90-5(단),N,20260130,20260430,매출채권,KRW,,46300000000,46300000000,49,N,,A2-,A2-,,한화오션,자체 신용보강,자체 신용보강,한화오션
73606,디알제십칠차,KRZS0016E003,디알제십칠차 20260130-90-1(단),N,20260130,20260430,수익증권,KRW,,49700000000,49700000000,49,N,,A2,,,에이치디현대케미칼(주),자체 신용보강,자체 신용보강,에이치디현대케미칼(주)
71065,디에스동탄전지,KRZS0039S015,디에스동탄전지 20260130-61-1(단),N,20260130,20260401,주식,KRW,,14000000000,14000000000,20,N,A1,,A1,,(주)케이원제29호동탄오피스위탁관리부동산투자회사,외부 신용보강,금융기관,대신증권
51760,디에스을지로제일차,KRZS38524039,디에스을지로제일차 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,6900000000,6900000000,49,N,A1,A1,,,우림에이엠씨 주식회사,외부 신용보강,금융기관,대신증권
73488,디이에프베타제일차,KRZS0022L037,디이에프베타제일차 20260130-90-11(단),N,20260130,20260430,매출채권,KRW,,8520000000,8520000000,49,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
72064,라이트블루제일차,KRZS0117X003,라이트블루제일차 20260130-90-1(단),Y,20260130,20260430,PF대출채권,KRW,,10000000000,10000000000,49,N,A1,,,,(주)골드랜드프라퍼티,외부 신용보강,금융기관,비엔케이투자증권
73613,랜드마크경산제일차,KRZS33985013,랜드마크경산제일차 20260130-60-1(단),N,20260130,20260331,대출채권,KRW,,30000000000,30000000000,19,N,A3,A3,,,아이에스동서(주),자체 신용보강,자체 신용보강,아이에스동서(주)
72645,로제테트라제일차,KRZS0134C003,로제테트라제일차 20260130-20-1(단),N,20260130,20260219,주식,KRW,,70600000000,70600000000,0,N,A1,A1,,,이지스제424호전문투자형사모부동산투자회사,외부 신용보강,금융기관,하나증권(주)
69622,로즈힐스제일차,KRZS46165009,로즈힐스제일차 20260130-28-1(단),Y,20260130,20260227,PF대출채권,KRW,,20400000000,20400000000,0,N,A1,A1,A1,,영랑공원개발(주),외부 신용보강,금융기관,메리츠증권
69622,로즈힐스제일차,KRZS46165010,로즈힐스제일차 20260130-28-2(단),Y,20260130,20260227,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,A1,,영랑공원개발(주),외부 신용보강,금융기관,메리츠증권
73619,리빌딩제일차,KRZS0089E003,리빌딩제일차 20260130-90-1(단),N,20260130,20260430,대출채권,KRW,,20000000000,20000000000,49,N,A2-,,A2-,,교보자산신탁(주),자체 신용보강,자체 신용보강,교보자산신탁(주)
73292,마이트청주장성제일차,KRZS0152Y002,마이트청주장성제일차 20260130-32-2(단),N,20260130,20260303,대출채권,KRW,,63000000000,63000000000,0,N,A1,A1,,,청주장성제일차(주),외부 신용보강,금융기관,대신증권
69765,모니모망포제일차,KRZS0042M014,모니모망포제일차 20260130-28-1(단),Y,20260130,20260227,PF대출채권,KRW,,16200000000,16200000000,0,N,A1,A1,,,망포역세권개발피에프브이(주),외부 신용보강,금융기관,삼성증권
