플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
70959,불당웅제일차,KRZS40227024,불당웅제일차 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,20500000000,20500000000,35,N,,A1,A1,,케이제이사랑(주),외부 신용보강,금융기관,현대차증권
70002,브릿지광명,KRZS42332025,브릿지광명 20260116-38-1(단),Y,20260116,20260223,PF대출채권,KRW,,8500000000,8500000000,0,N,,A1,A1,,이든센트럴광명(주),외부 신용보강,금융기관,대신증권
71727,비엔케이제이넘버원제일차,KRZS0063S014,비엔케이제이넘버원제일차 20260116-28-2(단),N,20260116,20260213,대출채권,KRW,,13100000000,13100000000,0,N,,A1,A1,,웅진,외부 신용보강,금융기관,비엔케이투자증권
72193,스카이포트폴리오일호,KRZS32392034,스카이포트폴리오일호 20260116-90-1(단),N,20260116,20260416,회사채,KRW,,7000000000,7000000000,35,N,A2-,,A2-,,Cloud Leasing 39659 Designated Activity Company,외부 신용보강,금융기관,다올투자증권(주)
69438,스톤아일랜드제일차,KRZS41168025,스톤아일랜드제일차 20260116-73-1(단),Y,20260116,20260330,PF대출채권,KRW,,5000000000,5000000000,18,N,A2,A2,,,(주)윤영디엔씨,외부 신용보강,금융기관,SK증권
61661,신한인더스트리얼즈제일차,KRZS45550016,신한인더스트리얼즈제일차 20260116-80-1(단),N,20260116,20260406,대출채권,USD,1469.7,2830000,4159251000,25,N,,A1,A1,,BPG HOLDINGS IV CORP,차환발행위험(유동성 공여형 매입약정),금융기관,신한투자증권(주)
68518,아이엠히어로제일차,KRZS0010A005,아이엠히어로제일차 20260116-90-1(단),N,20260116,20260416,하이브리드증권,KRW,,19200000000,19200000000,35,N,A1,A1,,,현대오일뱅크,외부 신용보강,금융기관,(주)아이엠증권
63496,에스디글로리,KRZS46413011,에스디글로리 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,1000000000,1000000000,35,N,A1,,A1,,(주)아트리움시티,외부 신용보강,금융기관,한화투자증권
73424,에이주제일차,KRZS0072M003,에이주제일차 20260116-90-1(단),N,20260116,20260416,매출채권,KRW,,15000000000,15000000000,35,Y,A3+,,,A3+,아주스틸,외부 신용보강,일반기업,동국씨엠(주)
73423,에이치나인제일차,KRZS0118A002,에이치나인제일차 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,9000000000,9000000000,35,N,,A2,A2,,주식회사 르그랑,외부 신용보강,일반기업,롯데건설
73042,에이치에스봉덕제일차,KRZS49945008,에이치에스봉덕제일차 20260116-21-1(단),Y,20260116,20260206,PF대출채권,KRW,,10000000000,10000000000,0,N,A1,A1,,,(주)코리아시니어레지던스,외부 신용보강,금융기관,삼성증권
69650,에이티디레드,KRZS41129022,에이티디레드 20260116-60-1(단),Y,20260116,20260317,PF대출채권,KRW,,5000000000,5000000000,5,N,A1,,A1,,어반플랜병점(주),외부 신용보강,금융기관,디비증권(주)
69651,에이티디블루,KRZS41128022,에이티디블루 20260116-60-1(단),Y,20260116,20260317,PF대출채권,KRW,,3500000000,3500000000,5,N,A1,,A1,,어반플랜병점(주),외부 신용보강,금융기관,디비증권(주)
70927,에코클로버,KRZS36592038,에코클로버 20260116-90-1(단),N,20260116,20260416,수익증권,KRW,,149200000000,149200000000,35,N,A1,A1,,,신한자산운용(주),외부 신용보강,금융기관,하나증권(주)
73374,와이케이이앤씨제오차,KRZS0043G004,와이케이이앤씨제오차 20260116-90-1(단),N,20260116,20260416,대출채권,KRW,,10000000000,10000000000,35,N,A2,A2,,,에스지씨이앤씨 주식회사,외부 신용보강,일반기업,에스지씨에너지
72200,유비에이치제일차,KRZS0118W002,유비에이치제일차 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,10000000000,10000000000,35,N,A1,,A1,,(주)울산복합도시개발,외부 신용보강,금융기관,NH투자증권
69645,유진티이피제일차,KRZS34574049,유진티이피제일차 20260116-90-1(단),N,20260116,20260416,수익증권,KRW,,39000000000,39000000000,35,N,A2+,,A2+,,아이엠엠글로벌사모투자합자회사,외부 신용보강,금융기관,유진투자증권
55257,제이발롱블루제이차,KRZS34069051,제이발롱블루제이차 20260116-31-1(단),N,20260116,20260216,하이브리드증권,KRW,,15300000000,15300000000,0,N,A1,,A1,,한국가스공사,자체 신용보강,,한국가스공사
55190,제이와이제오차,KRZS40798014,제이와이제오차 20260116-90-1(단),N,20260116,20260416,수익증권,KRW,,6700000000,6700000000,35,N,A1,,A1,,대신자산운용,차환발행위험(유동성 공여형 매입약정),금융기관,대신증권
73425,제이케이본동,KRZS36185032,제이케이본동 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,9000000000,9000000000,35,N,,A2,A2,,(주)더엠에스산업개발,외부 신용보강,일반기업,롯데건설
63328,제이파라노이즈제구차,KRZS43196040,제이파라노이즈제구차 20260116-69-1(단),Y,20260116,20260326,PF대출채권,KRW,,12100000000,12100000000,14,N,,A2+,A2+,,빛고을중앙공원개발 주식회사,외부 신용보강,금융기관,유진투자증권
70946,주파수불당,KRZS40223026,주파수불당 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,6000000000,6000000000,35,N,,A2,A2,,케이제이사랑(주),외부 신용보강,금융기관,SK증권
72158,케이나인마평제일차,KRZS0118X002,케이나인마평제일차 20260116-27-1(단),Y,20260116,20260212,PF대출채권,KRW,,11000000000,11000000000,0,N,,A1,A1,,케어홈프리미오권선1호(주),외부 신용보강,금융기관,현대차증권
72158,케이나인마평제일차,KRZS0118X002,케이나인마평제일차 20260116-27-1(단),Y,20260116,20260212,PF대출채권,KRW,,11000000000,11000000000,0,N,,A1,A1,,케어홈프리미오권선2호(주),외부 신용보강,금융기관,현대차증권
73427,케이더블씨제일차,KRZS39923031,케이더블씨제일차 20260116-89-2(단),N,20260116,20260415,매출채권,KRW,,4700000000,4700000000,34,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
73427,케이더블씨제일차,KRZS39923032,케이더블씨제일차 20260116-89-3(단),N,20260116,20260415,매출채권,KRW,,1800000000,1800000000,34,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
73427,케이더블씨제일차,KRZS39923033,케이더블씨제일차 20260116-89-4(단),N,20260116,20260415,매출채권,KRW,,8200000000,8200000000,34,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
73427,케이더블씨제일차,KRZS39923030,케이더블씨제일차 20260116-90-1(단),N,20260116,20260416,매출채권,KRW,,18900000000,18900000000,35,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
50850,케이아이에스보우라인,KRZS38198019,케이아이에스보우라인 20260116-67-1(단),N,20260116,20260324,수익증권,KRW,,2242000000,2242000000,12,N,A1,A1,,,키움투자자산운용,외부 신용보강,금융기관,한국투자증권
60913,케이지아이제이차,KRZS42049031,케이지아이제이차 20260116-32-1(단),N,20260116,20260217,수익증권,KRW,,12000000000,12000000000,0,N,A1,,A1,,알파자산운용,외부 신용보강,금융기관,키움증권
72202,피에리아제일차,KRZS0117F004,피에리아제일차 20260116-34-1(단),Y,20260116,20260219,PF대출채권,KRW,,12000000000,12000000000,0,N,A1,,A1,,(주)울산복합도시개발,외부 신용보강,금융기관,비엔케이투자증권
69646,피티케이프라임제일차,KRZS40034023,피티케이프라임제일차 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,5400000000,5400000000,35,N,A2,,A2,,베스트디와이제일차(주),외부 신용보강,금융기관,SK증권
70919,하나린제육차,KRZS0043N005,하나린제육차 20260116-90-1(단),Y,20260116,20260416,PF대출채권,KRW,,51000000000,51000000000,35,N,A1,,A1,,(주)청주글로벌,외부 신용보강,금융기관,대신증권
73422,하이오션워커제팔차,KRZS42957024,하이오션워커제팔차 20260116-27-2(단),Y,20260116,20260212,PF대출채권,KRW,,10000000000,10000000000,0,N,A2,,A2,,주식회사 미강에이앤씨,외부 신용보강,일반기업,롯데건설
70479,한가람제이차,KRZS40537033,한가람제이차 20260116-34-1(단),N,20260116,20260219,수익증권,KRW,,19300000000,19300000000,0,N,A1,A1,,,하나대체투자자산운용,외부 신용보강,금융기관,대신증권
69589,글로리고덕제일차,KRZS0043R012,글로리고덕제일차 20260115-35-1(단),Y,20260115,20260219,PF대출채권,KRW,,5300000000,5300000000,0,N,A1,,A1,,주식회사 베스트원프리미엄,외부 신용보강,금융기관,한국투자증권
69589,글로리고덕제일차,KRZS0043R012,글로리고덕제일차 20260115-35-1(단),Y,20260115,20260219,PF대출채권,KRW,,5300000000,5300000000,0,N,A1,,A1,,주식회사 베스트원프리미엄,외부 신용보강,일반기업,에이치디씨현대산업개발
72841,넥스트영종제일차,KRZS0140D003,넥스트영종제일차 20260115-26-1(단),N,20260115,20260210,대출채권,KRW,,73000000000,73000000000,0,N,A1,A1,,,(주)인스파이어인티그레이티드리조트,외부 신용보강,금융기관,케이비증권
72841,넥스트영종제일차,KRZS0140D004,넥스트영종제일차 20260115-26-2(단),N,20260115,20260210,대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,(주)인스파이어인티그레이티드리조트,외부 신용보강,금융기관,케이비증권
73406,뉴비타제십삼차,KRZS0156M001,뉴비타제십삼차 20260115-1-1(단),N,20260115,20260116,기타,KRW,,10000000000,10000000000,0,N,,A1,,,중소기업은행,자체 신용보강,자체 신용보강,중소기업은행
67443,뉴스타그린에너지제일차,KRZS49347007,뉴스타그린에너지제일차 20260115-90-1(단),N,20260115,20260415,주식,KRW,,200000000000,200000000000,34,N,A1,A1,,,에스케이온(주),차환발행위험(유동성 공여형 매입약정),금융기관,케이비증권
72759,다온영종제이차,KRZS0135J004,다온영종제이차 20260115-47-1(단),Y,20260115,20260303,PF대출채권,KRW,,15000000000,15000000000,0,N,,A1,A1,,(주)인스파이어인티그레이티드리조트,외부 신용보강,금융기관,한국투자증권
72757,다온영종제일차,KRZS0135H004,다온영종제일차 20260115-14-1(단),Y,20260115,20260129,PF대출채권,KRW,,63000000000,63000000000,0,N,,A1,A1,,(주)인스파이어인티그레이티드리조트,외부 신용보강,금융기관,한국투자증권
72757,다온영종제일차,KRZS0135H005,다온영종제일차 20260115-42-2(단),Y,20260115,20260226,PF대출채권,KRW,,19500000000,19500000000,0,N,,A1,A1,,(주)인스파이어인티그레이티드리조트,외부 신용보강,금융기관,한국투자증권
66339,델가드제일차,KRZS47758013,델가드제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,15000000000,15000000000,34,N,,A1,A1,,주식회사 디오로디엔씨,외부 신용보강,금융기관,유안타증권
66339,델가드제일차,KRZS47758014,델가드제일차 20260115-90-2(단),Y,20260115,20260415,PF대출채권,KRW,,10000000000,10000000000,34,N,,A1,A1,,주식회사 디오로디엔씨,외부 신용보강,금융기관,유안타증권
71485,델타블레오제일차,KRZS0100F009,델타블레오제일차 20260115-13-1(단),Y,20260115,20260128,PF대출채권,KRW,,17800000000,17800000000,0,N,A1,A1,,,오송역현대지역주택조합,외부 신용보강,금융기관,하나증권(주)
73402,디비엠비피제팔차,KRZS0112S005,디비엠비피제팔차 20260115-90-1(단),N,20260115,20260415,매출채권,KRW,,11600000000,11600000000,34,N,A2,,A2,,롯데인프라셀(주),외부 신용보강,일반기업,롯데알미늄
73399,디알제십구차,KRZS0016G016,디알제십구차 20260115-90-2(단),N,20260115,20260415,매출채권,KRW,,32200000000,32200000000,34,N,,A2-,A2-,,한화오션,자체 신용보강,자체 신용보강,한화오션
73369,디이에프베타제일차,KRZS0022L028,디이에프베타제일차 20260115-90-2(단),N,20260115,20260415,매출채권,KRW,,7690000000,7690000000,34,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
73369,디이에프베타제일차,KRZS0022L029,디이에프베타제일차 20260115-90-3(단),N,20260115,20260415,매출채권,KRW,,18050000000,18050000000,34,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
73369,디이에프베타제일차,KRZS0022L030,디이에프베타제일차 20260115-90-4(단),N,20260115,20260415,매출채권,KRW,,6020000000,6020000000,34,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
73369,디이에프베타제일차,KRZS0022L031,디이에프베타제일차 20260115-90-5(단),N,20260115,20260415,매출채권,KRW,,19680000000,19680000000,34,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
73369,디이에프베타제일차,KRZS0022L032,디이에프베타제일차 20260115-90-6(단),N,20260115,20260415,매출채권,KRW,,7150000000,7150000000,34,N,A2+,A2+,,,삼척블루파워,자체 신용보강,자체 신용보강,삼척블루파워
73403,라호야제일차,KRZS48847014,라호야제일차 20260115-90-1(단),,20260115,20260415,,KRW,,21500000000,21500000000,34,N,,A1,A1,,,,,
69587,마이트한남제일차,KRZS0039M004,마이트한남제일차 20260115-90-1(단),N,20260115,20260415,대출채권,KRW,,20000000000,20000000000,34,N,,,A1,,블루스톤제이(주),외부 신용보강,금융기관,대신증권
70064,모니모남산제일차,KRZS0054L023,모니모남산제일차 20260115-28-1(단),Y,20260115,20260212,PF대출채권,KRW,,5000000000,5000000000,0,N,A1,A1,,,와이디427피에프브이(주),외부 신용보강,금융기관,삼성증권
70064,모니모남산제일차,KRZS0054L024,모니모남산제일차 20260115-28-2(단),Y,20260115,20260212,PF대출채권,KRW,,5000000000,5000000000,0,N,A1,A1,,,와이디427피에프브이(주),외부 신용보강,금융기관,삼성증권
70064,모니모남산제일차,KRZS0054L025,모니모남산제일차 20260115-28-3(단),Y,20260115,20260212,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,와이디427피에프브이(주),외부 신용보강,금융기관,삼성증권
73378,비에스에프플러스제일차,KRZS0100Y005,비에스에프플러스제일차 20260115-90-2(단),N,20260115,20260415,매출채권,KRW,,40010000000,40010000000,34,N,,A2,A2,,금호타이어,자체 신용보강,자체 신용보강,금호타이어
73398,비엔케이썸제이십사차,KRZS0048R001,비엔케이썸제이십사차 20260115-43-1(단),Y,20260115,20260227,PF대출채권,KRW,,169970000000,169970000000,0,N,A1,A1,,,투에스제구차(주),외부 신용보강,일반기업,현대건설
73398,비엔케이썸제이십사차,KRZS0048R001,비엔케이썸제이십사차 20260115-43-1(단),Y,20260115,20260227,PF대출채권,KRW,,169970000000,169970000000,0,N,A1,A1,,,투에스제구차(주),자체 신용보강,자체 신용보강,세금환급(국세및지방세등)
63853,스위트에이치한남제일차,KRZS47253039,스위트에이치한남제일차 20260115-35-1(단),Y,20260115,20260219,PF대출채권,KRW,,1000000000,1000000000,0,N,A1,A1,,,한남3재정비촉진구역주택재개발정비사업조합,외부 신용보강,일반기업,현대건설
65455,신한밸류업제이차,KRZS48154014,신한밸류업제이차 20260115-20-1(단),N,20260115,20260204,하이브리드증권,KRW,,17900000000,17900000000,0,N,,A1,A1,,신한밸류업제일차(주),외부 신용보강,금융기관,신한투자증권(주)
70211,씨이에이제일차,KRZS0061B007,씨이에이제일차 20260115-43-1(단),Y,20260115,20260227,PF대출채권,KRW,,1000000000,1000000000,0,N,A1,,A1,,(주)상방공원피에프브이,외부 신용보강,금융기관,교보증권
65325,아이엠아미리,KRZS48101008,아이엠아미리 20260115-28-1(단),Y,20260115,20260212,PF대출채권,KRW,,9020000000,9020000000,0,N,,A1,A1,,주식회사 빌더스개발원,외부 신용보강,금융기관,(주)아이엠증권
70813,아이엠히어로제이차,KRZS0079S003,아이엠히어로제이차 20260115-90-1(단),N,20260115,20260415,대출채권,KRW,,20100000000,20100000000,34,N,A1,A1,,,하나청라제일차(주),외부 신용보강,금융기관,(주)아이엠증권
70210,에비뉴고덕제일차,KRZS0053T009,에비뉴고덕제일차 20260115-35-1(단),Y,20260115,20260219,PF대출채권,KRW,,46500000000,46500000000,0,N,A1,,A1,,주식회사 베스트원프리미엄,외부 신용보강,금융기관,메리츠증권
73404,에이치씨디제삼차,KRZS46276128,에이치씨디제삼차 20260115-90-1(단),N,20260115,20260415,매출채권,KRW,,11300000000,11300000000,34,N,,A1,A1,,한화토탈에너지스(주),자체 신용보강,자체 신용보강,한화토탈에너지스(주)
73384,에프엔삼계제일차,KRZS0148D001,에프엔삼계제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,50000000000,50000000000,34,N,A1,,A1,,(주)한다리츠,외부 신용보강,금융기관,삼성증권
66343,엘로알파제일차,KRZS48830007,엘로알파제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,10000000000,10000000000,34,N,,A1,A1,,주식회사 디오로디엔씨,외부 신용보강,금융기관,교보증권
73411,엠퍼스트광천제일차,KRZS0154M001,엠퍼스트광천제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,19600000000,19600000000,34,N,A1,,A1,,(주)디에이치네트웍스,외부 신용보강,금융기관,메리츠증권
67442,오케이제일차,KRZS45324016,오케이제일차 20260115-15-1(단),Y,20260115,20260130,PF대출채권,KRW,,9750000000,9750000000,0,N,A1,,A1,,우암개발피에프브이(주),외부 신용보강,금융기관,하나증권(주)
73413,유토피아그린,KRZS0155K001,유토피아그린 20260115-1-1(단),N,20260115,20260116,기타,KRW,,10000000000,10000000000,0,N,A1,A1,,,삼성증권,자체 신용보강,자체 신용보강,삼성증권
69544,제이에이스토리제십이차,KRZS0041P005,제이에이스토리제십이차 20260115-90-1(단),N,20260115,20260415,주식,KRW,,14000000000,14000000000,34,N,A1,A1,,,(주)케이원제29호동탄오피스위탁관리부동산투자회사,외부 신용보강,금융기관,교보증권
68495,제이에이스토리제십차,KRZS0009L005,제이에이스토리제십차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,19570000000,19570000000,34,N,A1,,A1,,우암개발피에프브이(주),외부 신용보강,금융기관,교보증권
73395,제이와이제이제오차,KRZS44015005,제이와이제이제오차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,160000000000,160000000000,34,N,A2,,A2,,주식회사 베스트원프리미엄,외부 신용보강,일반기업,에이치디씨현대산업개발
69588,제이와이제이제육차,KRZS44003004,제이와이제이제육차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,40000000000,40000000000,34,N,A1,,A1,,주식회사 베스트원프리미엄,외부 신용보강,금융기관,메리츠증권
73397,제이와이제이제칠차,KRZS44004003,제이와이제이제칠차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,34000000000,34000000000,34,N,A2,,A2,,주식회사 베스트원프리미엄,외부 신용보강,일반기업,에이치디씨현대산업개발
73400,코조광천제일차,KRZS0142H001,코조광천제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,20500000000,20500000000,34,N,A1,,A1,,(주)디에이치네트웍스,외부 신용보강,금융기관,한국투자증권
65324,키스아미리제일차,KRZS48104027,키스아미리제일차 20260115-90-5(단),Y,20260115,20260415,PF대출채권,KRW,,9868000000,9868000000,34,N,,A1,A1,,주식회사 빌더스개발원,차환발행위험(유동성 공여형 매입약정),금융기관,한국투자증권
67393,키스에스에프제삼십사차,KRZS49397011,키스에스에프제삼십사차 20260115-90-1(단),N,20260115,20260415,대출채권,KRW,,28500000000,28500000000,34,N,,A1,A1,,에스케이온(주),외부 신용보강,금융기관,한국투자증권
67393,키스에스에프제삼십사차,KRZS49397012,키스에스에프제삼십사차 20260115-90-2(단),N,20260115,20260415,대출채권,KRW,,20000000000,20000000000,34,N,,A1,A1,,에스케이온(주),외부 신용보강,금융기관,한국투자증권
64156,키스플러스제십차,KRZS42473020,키스플러스제십차 20260115-90-1(단),N,20260115,20260415,수익증권,KRW,,35100000000,35100000000,34,N,A1,A1,,,한국투자신탁운용,외부 신용보강,금융기관,한국투자증권
67463,키스플러스제이십팔차,KRZS48961007,키스플러스제이십팔차 20260115-90-1(단),N,20260115,20260415,회사채,KRW,,29900000000,29900000000,34,N,,A1,A1,,현대오일뱅크,금리변동/환율변동,금융기관,NH투자증권
67463,키스플러스제이십팔차,KRZS48961007,키스플러스제이십팔차 20260115-90-1(단),N,20260115,20260415,회사채,KRW,,29900000000,29900000000,34,N,,A1,A1,,현대오일뱅크,외부 신용보강,금융기관,한국투자증권
66348,트루합정제일차,KRZS48861017,트루합정제일차 20260115-15-1(단),Y,20260115,20260130,PF대출채권,KRW,,60000000000,60000000000,0,N,,A1,A1,,주식회사 디오로디엔씨,외부 신용보강,금융기관,한국투자증권
67241,하나사상제일차,KRZS49344016,하나사상제일차 20260115-15-1(단),Y,20260115,20260130,PF대출채권,KRW,,13800000000,13800000000,0,N,A1,A1,,,(주)사상파크홀딩스,외부 신용보강,금융기관,하나증권(주)
56066,해피윙스제이차,KRZS40576019,해피윙스제이차 20260115-90-1(단),N,20260115,20260415,수익증권,KRW,,11000000000,11000000000,34,N,,A2,A2,,오하자산운용,외부 신용보강,금융기관,SK증권
73381,허삼광천제일차,KRZS0155J002,허삼광천제일차 20260115-29-2(단),Y,20260115,20260213,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,(주)디에이치네트웍스,외부 신용보강,금융기관,삼성증권
73381,허삼광천제일차,KRZS0155J001,허삼광천제일차 20260115-90-1(단),Y,20260115,20260415,PF대출채권,KRW,,21000000000,21000000000,34,N,A1,A1,,,(주)디에이치네트웍스,외부 신용보강,금융기관,삼성증권
73383,나이스유천제이차,KRZS40508017,나이스유천제이차 20260114-90-1(단),Y,20260114,20260414,PF대출채권,KRW,,30000000000,30000000000,33,N,A1,A1,,,(주)와이즈클래스씨,외부 신용보강,일반기업,현대건설
66325,더모스트시어즈제일차,KRZS48761007,더모스트시어즈제일차 20260114-89-1(단),Y,20260114,20260413,PF대출채권,KRW,,10000000000,10000000000,32,N,A1,A1,,,나리벡씨티개발 주식회사,외부 신용보강,금융기관,한화투자증권
71292,더에이치청북제이차,KRZS0095N007,더에이치청북제이차 20260114-30-1(단),N,20260114,20260213,회사채,KRW,,10000000000,10000000000,0,N,,A1,,,서진캠,차환발행위험(유동성 공여형 매입약정),금융기관,현대차증권
73375,디알제십팔차,KRZS0016F017,디알제십팔차 20260114-77-4(단),N,20260114,20260401,매출채권,KRW,,14700000000,14700000000,20,N,,A2+,A2+,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
67415,마이트성수제이차,KRZS49487007,마이트성수제이차 20260114-90-1(단),N,20260114,20260414,대출채권,KRW,,6875000000,6875000000,33,N,A1,,A1,,에스피성수피에프브이(주),외부 신용보강,금융기관,대신증권
62541,마인드스탠스,KRZS46223015,마인드스탠스 20260114-90-1(단),Y,20260114,20260414,PF대출채권,KRW,,80000000000,80000000000,33,N,A1,,A1,,(주)하랑엠앤디,외부 신용보강,금융기관,메리츠증권
70894,브랜뉴세종,KRZS0086W003,브랜뉴세종 20260114-90-1(단),Y,20260114,20260414,PF대출채권,KRW,,28000000000,28000000000,33,N,A1,A1,,,세종벤처밸리산업단지 주식회사,외부 신용보강,금융기관,교보증권
73371,비엔케이썸제이십차,KRZS49388005,비엔케이썸제이십차 20260114-90-1(단),N,20260114,20260414,대출채권,KRW,,223870000000,223870000000,33,N,,A1,A1,,비엔케이썸제십이차(주),외부 신용보강,일반기업,현대건설
73376,비케이프로제구차,KRZS45714251,비케이프로제구차 20260114-90-3(단),N,20260114,20260414,매출채권,KRW,,11500000000,11500000000,33,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73377,사무엘제이제일차,KRZS0143T001,사무엘제이제일차 20260114-90-1(단),N,20260114,20260414,대출채권,KRW,,27000000000,27000000000,33,N,,A2-,A2-,,신한자산신탁(주),자체 신용보강,자체 신용보강,신한자산신탁(주)
69517,서니클러스터,KRZS0038W004,서니클러스터 20260114-90-1(단),Y,20260114,20260414,PF대출채권,KRW,,31600000000,31600000000,33,N,,,A1,,(주)마블링개발,외부 신용보강,금융기관,대신증권
73385,아르페아제일차,KRZS0118B002,아르페아제일차 20260114-76-1(단),N,20260114,20260331,대출채권,KRW,,30000000000,30000000000,19,N,A3,A3,,,아이에스동서(주),자체 신용보강,자체 신용보강,아이에스동서(주)
71977,아이프로황금제오차,KRZS0102C004,아이프로황금제오차 20260114-36-1(단),Y,20260114,20260219,PF대출채권,KRW,,35000000000,35000000000,0,N,A1,A1,,,아이월드 주식회사,외부 신용보강,금융기관,교보증권
71104,에이치원제일차,KRZS44704019,에이치원제일차 20260114-50-1(단),N,20260114,20260305,수익증권,KRW,,9700000000,9700000000,0,N,A1,A1,,,제이알투자운용,외부 신용보강,금융기관,교보증권
71104,에이치원제일차,KRZS44704020,에이치원제일차 20260114-50-2(단),N,20260114,20260305,수익증권,KRW,,2200000000,2200000000,0,N,A1,A1,,,제이알투자운용,외부 신용보강,금융기관,교보증권
