플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
68446,제이와이제구차,KRZS46773007,제이와이제구차 20260102-90-1(단),N,20260102,20260402,수익증권,KRW,,25000000000,25000000000,21,N,A1,A1,,,대신자산운용,외부 신용보강,금융기관,대신증권
70629,제이유와이제일차,KRZS0047M006,제이유와이제일차 20260102-24-1(단),Y,20260102,20260126,PF대출채권,KRW,,34100000000,34100000000,0,N,A1,,A1,,삼천포역사개발(주),외부 신용보강,금융기관,키움증권
70179,제이제이제일차,KRZS0064L005,제이제이제일차 20260102-90-1(단),N,20260102,20260402,주식,KRW,,8300000000,8300000000,21,N,A2+,A2+,,,(주)신한호텔마포위탁관리부동산투자회사,외부 신용보강,금융기관,유진투자증권
54576,지타레스제일차,KRZS40282059,지타레스제일차 20260102-60-1(단),Y,20260102,20260303,PF대출채권,KRW,,13070000000,13070000000,0,N,A1,,A1,,마스턴제51호여의도피에프브이 주식회사,외부 신용보강,금융기관,케이비증권
69396,케이더블유제일차,KRZS0038G009,케이더블유제일차 20260102-90-1(단),N,20260102,20260402,대출채권,KRW,,43000000000,43000000000,21,N,A1,,A1,,(주)태승아이피,외부 신용보강,금융기관,키움증권
68444,케이동천제일차,KRZS41591022,케이동천제일차 20260102-6-1(단),Y,20260102,20260108,PF대출채권,KRW,,8500000000,8500000000,0,N,A2-,A2-,,,(주)에스엘에스파트너스,외부 신용보강,금융기관,다올투자증권(주)
61709,케이제이에스티,KRZS45775013,케이제이에스티 20260102-31-1(단),N,20260102,20260202,수익증권,KRW,,13400000000,13400000000,0,N,,A1,A1,,지알이파트너스자산운용,외부 신용보강,금융기관,현대차증권
73269,케이피대명제오차,KRZS0035K009,케이피대명제오차 20260102-90-1(단),Y,20260102,20260402,PF대출채권,KRW,,51700000000,51700000000,21,N,A2,A2,,,대명3동뉴타운주택재개발정비사업조합,외부 신용보강,일반기업,지에스건설
73270,케이피평촌제오차,KRZS0080S002,케이피평촌제오차 20260102-60-1(단),Y,20260102,20260303,PF대출채권,KRW,,5900000000,5900000000,0,N,A2,A2,,,뉴타운맨션삼호아파트지구 주택재건축정비사업조합,외부 신용보강,일반기업,지에스건설
67747,키스김포제일차,KRZS49705033,키스김포제일차 20260102-28-1(단),Y,20260102,20260130,PF대출채권,KRW,,31130000000,31130000000,0,N,A1,,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,한국투자증권
67747,키스김포제일차,KRZS49705034,키스김포제일차 20260102-28-2(단),Y,20260102,20260130,PF대출채권,KRW,,24800000000,24800000000,0,N,A1,,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,한국투자증권
67747,키스김포제일차,KRZS49705035,키스김포제일차 20260102-28-3(단),Y,20260102,20260130,PF대출채권,KRW,,28300000000,28300000000,0,N,A1,,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,한국투자증권
69448,필릭스대신큐아,KRZS0040J009,필릭스대신큐아 20260102-89-1(단),N,20260102,20260401,대출채권,KRW,,110000000000,110000000000,20,N,,A1,A1,,HANWHA Q CELLS AMERICAS HOLDINGS CORP,외부 신용보강,금융기관,대신증권
69448,필릭스대신큐아,KRZS0040J010,필릭스대신큐아 20260102-89-2(단),N,20260102,20260401,대출채권,KRW,,40000000000,40000000000,20,N,,A1,A1,,HANWHA Q CELLS AMERICAS HOLDINGS CORP,외부 신용보강,금융기관,대신증권
69448,필릭스대신큐아,KRZS0040J011,필릭스대신큐아 20260102-89-3(단),N,20260102,20260401,대출채권,KRW,,100000000000,100000000000,20,N,,A1,A1,,HANWHA Q CELLS AMERICAS HOLDINGS CORP,외부 신용보강,금융기관,대신증권
72286,히어로즈엠제삼차,KRZS40052022,히어로즈엠제삼차 20260102-7-1(단),Y,20260102,20260109,PF대출채권,KRW,,12000000000,12000000000,0,N,,A1,A1,,지엘옥정피에프브이(주),외부 신용보강,금융기관,키움증권
70512,히트하우스제일차,KRZS37561028,히트하우스제일차 20260102-90-1(단),Y,20260102,20260402,PF대출채권,KRW,,14300000000,14300000000,21,N,A1,,A1,,SJ세중종합건설,외부 신용보강,금융기관,디비증권(주)
