플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73698,국민글로리제1차,KRZF0014L1G2,국민글로리제1차 20260206-136-1,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LAG2,국민글로리제1차 20260206-136-10,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LBG2,국민글로리제1차 20260206-136-11,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LCG2,국민글로리제1차 20260206-136-12,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LDG2,국민글로리제1차 20260206-136-13,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LEG2,국민글로리제1차 20260206-136-14,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LFG2,국민글로리제1차 20260206-136-15,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LGG2,국민글로리제1차 20260206-136-16,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LHG2,국민글로리제1차 20260206-136-17,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LJG2,국민글로리제1차 20260206-136-18,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LKG2,국민글로리제1차 20260206-136-19,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L2G2,국민글로리제1차 20260206-136-2,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LLG2,국민글로리제1차 20260206-136-20,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LMG2,국민글로리제1차 20260206-136-21,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LNG2,국민글로리제1차 20260206-136-22,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LPG2,국민글로리제1차 20260206-136-23,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LQG2,국민글로리제1차 20260206-136-24,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LRG2,국민글로리제1차 20260206-136-25,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LSG2,국민글로리제1차 20260206-136-26,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LTG2,국민글로리제1차 20260206-136-27,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LVG2,국민글로리제1차 20260206-136-28,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LWG2,국민글로리제1차 20260206-136-29,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L3G2,국민글로리제1차 20260206-136-3,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LXG2,국민글로리제1차 20260206-136-30,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LYG2,국민글로리제1차 20260206-136-31,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LZG2,국민글로리제1차 20260206-136-32,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L0GE,국민글로리제1차 20260206-136-33,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L1GE,국민글로리제1차 20260206-136-34,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L2GE,국민글로리제1차 20260206-136-35,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L3GE,국민글로리제1차 20260206-136-36,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L4GE,국민글로리제1차 20260206-136-37,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L5GE,국민글로리제1차 20260206-136-38,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L6GE,국민글로리제1차 20260206-136-39,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L4G2,국민글로리제1차 20260206-136-4,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L7GE,국민글로리제1차 20260206-136-40,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L8GE,국민글로리제1차 20260206-136-41,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L9GE,국민글로리제1차 20260206-136-42,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LAGE,국민글로리제1차 20260206-136-43,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LBGE,국민글로리제1차 20260206-136-44,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LCGE,국민글로리제1차 20260206-136-45,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LDGE,국민글로리제1차 20260206-136-46,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LEGE,국민글로리제1차 20260206-136-47,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014LFGE,국민글로리제1차 20260206-136-48,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L5G2,국민글로리제1차 20260206-136-5,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
73698,국민글로리제1차,KRZF0014L6G2,국민글로리제1차 20260206-136-6,N,20260206,20260622,정기예금,KRW,,5000000000,5000000000,102,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
