플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
69929,글로벌솔루션제구차,KRZF324681G2,글로벌솔루션제구차 20260220-25-1,N,20260220,20260317,수익증권,KRW,,10000000000,10000000000,5,,A1,A1,,메리츠자산운용,외부 신용보강,금융기관,신한투자증권(주)
69929,글로벌솔루션제구차,KRZF324682G2,글로벌솔루션제구차 20260220-25-2,N,20260220,20260317,수익증권,KRW,,10000000000,10000000000,5,,A1,A1,,메리츠자산운용,외부 신용보강,금융기관,신한투자증권(주)
69929,글로벌솔루션제구차,KRZF324683G2,글로벌솔루션제구차 20260220-25-3,N,20260220,20260317,수익증권,KRW,,10000000000,10000000000,5,,A1,A1,,메리츠자산운용,외부 신용보강,금융기관,신한투자증권(주)
69929,글로벌솔루션제구차,KRZF324684G2,글로벌솔루션제구차 20260220-25-4,N,20260220,20260317,수익증권,KRW,,8100000000,8100000000,5,,A1,A1,,메리츠자산운용,외부 신용보강,금융기관,신한투자증권(주)
73786,디비엠비피제십차,KRZF0112VQG2,디비엠비피제십차 20260220-181-24,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VRG2,디비엠비피제십차 20260220-181-25,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VSG2,디비엠비피제십차 20260220-181-26,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VTG2,디비엠비피제십차 20260220-181-27,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VVG2,디비엠비피제십차 20260220-181-28,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VWG2,디비엠비피제십차 20260220-181-29,N,20260220,20260820,매출채권,KRW,,5000000000,5000000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73786,디비엠비피제십차,KRZF0112VXG2,디비엠비피제십차 20260220-181-30,N,20260220,20260820,매출채권,KRW,,1900000000,1900000000,161,,A1,A1,,한화솔루션,자체 신용보강,자체 신용보강,한화솔루션
73819,엠에스포항제일차,KRZFA86871G2,엠에스포항제일차 20260220-364-1,Y,20260220,20270219,PF대출채권,KRW,,10000000000,10000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687AG2,엠에스포항제일차 20260220-364-10,Y,20260220,20270219,PF대출채권,KRW,,1500000000,1500000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687BG2,엠에스포항제일차 20260220-364-11,Y,20260220,20270219,PF대출채권,KRW,,300000000,300000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687CG2,엠에스포항제일차 20260220-364-12,Y,20260220,20270219,PF대출채권,KRW,,300000000,300000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687DG2,엠에스포항제일차 20260220-364-13,Y,20260220,20270219,PF대출채권,KRW,,2000000000,2000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687EG2,엠에스포항제일차 20260220-364-14,Y,20260220,20270219,PF대출채권,KRW,,2000000000,2000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687FG2,엠에스포항제일차 20260220-364-15,Y,20260220,20270219,PF대출채권,KRW,,2000000000,2000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687GG2,엠에스포항제일차 20260220-364-16,Y,20260220,20270219,PF대출채권,KRW,,200000000,200000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687HG2,엠에스포항제일차 20260220-364-17,Y,20260220,20270219,PF대출채권,KRW,,1000000000,1000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687JG2,엠에스포항제일차 20260220-364-18,Y,20260220,20270219,PF대출채권,KRW,,1000000000,1000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA8687KG2,엠에스포항제일차 20260220-364-19,Y,20260220,20270219,PF대출채권,KRW,,5000000000,5000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
73819,엠에스포항제일차,KRZFA86872G2,엠에스포항제일차 20260220-364-2,Y,20260220,20270219,PF대출채권,KRW,,10000000000,10000000000,344,,A2,,,미르도시개발 주식회사,외부 신용보강,일반기업,에이치디씨현대산업개발
