플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73777,국민챔피온제십육차,KRZFA41811G2,국민챔피온제십육차 20260213-122-1,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181AG2,국민챔피온제십육차 20260213-122-10,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181BG2,국민챔피온제십육차 20260213-122-11,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181CG2,국민챔피온제십육차 20260213-122-12,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181DG2,국민챔피온제십육차 20260213-122-13,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181EG2,국민챔피온제십육차 20260213-122-14,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181FG2,국민챔피온제십육차 20260213-122-15,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181GG2,국민챔피온제십육차 20260213-122-16,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181HG2,국민챔피온제십육차 20260213-122-17,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181JG2,국민챔피온제십육차 20260213-122-18,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181KG2,국민챔피온제십육차 20260213-122-19,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA41812G2,국민챔피온제십육차 20260213-122-2,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181LG2,국민챔피온제십육차 20260213-122-20,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181MG2,국민챔피온제십육차 20260213-122-21,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181NG2,국민챔피온제십육차 20260213-122-22,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181PG2,국민챔피온제십육차 20260213-122-23,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181QG2,국민챔피온제십육차 20260213-122-24,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181RG2,국민챔피온제십육차 20260213-122-25,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181SG2,국민챔피온제십육차 20260213-122-26,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181TG2,국민챔피온제십육차 20260213-122-27,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181VG2,국민챔피온제십육차 20260213-122-28,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA4181WG2,국민챔피온제십육차 20260213-122-29,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
73777,국민챔피온제십육차,KRZFA41813G2,국민챔피온제십육차 20260213-122-3,N,20260213,20260615,정기예금,KRW,,5000000000,5000000000,95,A1,,A1,,국민은행,자체 신용보강,자체 신용보강,국민은행
