YYYYMM,cp_rollover_ultra,cp_rollover_short,cp_rollover_main,cp_rollover_mid,cp_rollover_long,cp_rollover_ultra_long,abcp_rollover_ultra,abcp_rollover_short,abcp_rollover_main,abcp_rollover_mid,abcp_rollover_long,abcp_rollover_ultra_long,abstb_rollover_ultra,abstb_rollover_short,abstb_rollover_main,abstb_rollover_mid,abstb_rollover_long,abstb_rollover_ultra_long
202105,0.0015197417135726498,0.04905388531031785,0.0934103871423202,0.01859764733326554,0.04528676797182559,0.007828972463859198,0.03173625853964116,0.09776569754910407,0.3488298769373785,0.20578779913163645,0.33794961386440525,0.00036043647415274,0.11485837332015582,0.584388510350551,0.03422596125244874,0.8379918894894038,1.807319120157273e-05,0.0
202106,0.0130839367887592,0.06173362313123871,0.057927250256256,0.02528658772025256,0.026464142031240877,0.02932606521618443,0.015856060894493634,0.09467614227939777,0.3002200071633945,0.27226287267395555,0.3224985299530008,0.0003525292564029889,0.09510884500816998,0.634409751447015,0.05032050134445859,0.9051921755216003,0.0,0.0
202107,0.004806337491188342,0.04581896095008911,0.1081702664039597,0.015869652516360046,0.03108098244301795,0.021410048824384423,0.03039868828658486,0.08005300911366692,0.2424662396032081,0.305025138962683,0.3366826891399524,0.0003504733493055721,0.1250687463719908,0.6683975161164515,0.0026828584747897607,0.8748635130561069,0.0,0.0
202108,0.00810821983896587,0.051452647910293414,0.07980603509326507,0.02058077713907949,0.0192482088351103,0.012127076628714178,0.03494355307419997,0.14234646010289015,0.2395688307296712,0.2712779741180859,0.3656653410591944,0.00041353317247573926,0.12916829023188287,0.6300198035558737,0.04647563071998197,0.815542617921863,0.0,0.0
202109,0.007775745322240808,0.048907192374274655,0.06712545488017464,0.01590518880715397,0.03946260929244099,0.032281975164537714,0.025695102954826576,0.10538787420050881,0.21058371874985382,0.270540783725272,0.3595684003226339,0.0003922661422195314,0.11774777431751468,0.698814889051802,0.01905380305088448,0.8019305760293232,0.0,0.0
202110,0.003296610921154263,0.04626566521796871,0.10096433100646356,0.02377130396762874,0.03681874214833606,0.04347328994825186,0.03224984447873741,0.12791773431821196,0.27676453290348746,0.2186626908055211,0.38387825005069476,0.0004000591152644549,0.15567110772270795,0.6965151245130508,0.0021276838369748293,0.8296872311833993,0.0,0.0
202111,0.002638847031848076,0.03879498994582645,0.08752307274884831,0.015465481609537582,0.05247629587562197,0.029014188758130794,0.03130372933207561,0.09924819254840225,0.24787857727868556,0.2155127454113027,0.39462825995130857,0.00038471936969482234,0.12136615925942593,0.5361758869449652,0.002108329706644736,1.142743688783033,0.0,0.0
202112,0.004308765957389483,0.031210452543525596,0.06745404329234962,0.021428929361417038,0.08302429986938578,0.011864717853681183,0.01661871926977362,0.07518217268783704,0.24620349579301698,0.29356217961348424,0.41489970482940797,0.0007232214233960125,0.13129491394929899,0.7351218883187357,5.635842145118776e-06,0.9268278096047186,0.0,0.0
202201,0.014231164237449481,0.04896154619825166,0.0907843404302626,0.019748026877571278,0.017265194796384727,0.0037803435420816957,0.04000868998055128,0.10246046043745899,0.24451794095044055,0.23922308442764462,0.37119533651968106,0.0006868009119899099,0.12146525924824936,0.7641715583247481,0.0,0.7491026582537612,0.0,0.0
202202,0.004388415040855688,0.031432468707267285,0.09548192140112227,0.030088590930528285,0.012071114543275174,0.02723433724541887,0.02896696606435398,0.12583832023675334,0.2601105560867049,0.19088148847928785,0.3371533736438372,0.0003683582795877713,0.10469507908235035,0.6945173789906735,0.015112694671093852,0.9970063475923966,0.0006315437745153126,0.0
202203,0.0015391065137430817,0.04060961038483627,0.0711295225129123,0.03922669468026564,0.035230718139028935,0.024739712109796388,0.02494302955195812,0.08636578127074572,0.2328377669292769,0.2521969328087275,0.31692480565236875,0.0004582855105171779,0.15038987980200025,0.7871509032758975,0.036391568841008894,0.8562117392010278,0.003366234057026823,0.0
202204,0.010204913836126147,0.05031513666795889,0.08771205299748044,0.02314823717116573,0.030906154555891362,0.03252475211941809,0.010688312098791812,0.10623412215251624,0.25862501520992665,0.29584784136361075,0.31648973852481516,0.0004971049202999843,0.131082297601317,0.7425048766078691,0.0008911877809495314,0.787624673367162,0.0022558532418391203,0.0
202205,0.013956332367862227,0.0466203073141163,0.08512541783668447,0.020842140469947208,0.0186351872936075,0.023602620916237604,0.027812527915504693,0.15237362830133355,0.31196627229017865,0.24171074981607107,0.2742975093121995,0.0005840205082780028,0.11204880766833067,0.7317969486278268,0.03789736851368021,0.923373259635987,0.002287624321037111,0.0
202206,0.005695811041264934,0.03632428546684598,0.05528234284840365,0.04366688538460297,0.03192152345845768,0.024681847845481438,0.03147094608924724,0.10060131759386662,0.319177241128818,0.268392340664707,0.2102894895426758,0.0008766218061534684,0.13763478004976293,0.854922297571053,0.03546028296469497,0.7496909294518966,0.002162455667697267,0.0
202207,0.004253433983604799,0.036642758980379185,0.07848352084252405,0.04388796646191141,0.04482487151505678,0.007568046952810335,0.0222807609438646,0.12688802859337311,0.3133689996863645,0.29868693671723634,0.2612148467199386,0.0008578406878715078,0.12957219483972934,0.7642585047425496,6.3858088984318214e-06,0.74952725554769,0.002073707415964439,0.0
202208,0.008838872961102162,0.036630415925953966,0.07833259697912955,0.027750997676039398,0.040084874532770036,0.005045635941098056,0.01956931332014538,0.1639967195571879,0.24491095439429167,0.2712957670047252,0.25870841536740324,0.0007539321664182206,0.13553780833082552,0.6398190379381024,0.053038430676948016,0.939339987373648,0.0013156551990771922,0.0
202209,0.005726382970788862,0.04239692482842396,0.04649736208902217,0.01413028379731326,0.0172199277001889,0.016485041885604325,0.019021596040082165,0.11031289455177565,0.22460432586347043,0.3920454428684746,0.27450602511203165,0.0011036197097520888,0.155066753136841,0.7394285196781567,0.014298802716852143,0.8802936394585638,0.0,0.0
