YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202001,36484959160000,2144910180000,0.05878888806189361,13590142210000,0.37248615656666123,20743526770000,0.5685500887922605,5770000000,0.00015814736079863546,610000000,1.6719218385990925e-05,0,0.0
202002,37447015190000,2793034480000,0.07458630456469233,13427151360000,0.358563994803667,21161179350000,0.5650965568986381,64800000000,0.0017304449946468484,850000000,2.2698738355707116e-05,0,0.0
202003,35608573090000,2534813660000,0.07118548821356324,14706977440000,0.4130178820372383,17614831990000,0.4946795240988411,750800000000,0.021084810056903068,1150000000,3.2295593454233524e-05,0,0.0
202004,33141125720000,2197925070000,0.06632016934396398,11854737670000,0.357704737315121,19027512980000,0.5741359886431764,60410000000,0.0018228107430745416,540000000,1.6293954664132633e-05,0,0.0
202005,35409595780000,2429981770000,0.06862495084941068,12168176200000,0.34364064124315175,20810287810000,0.5877019308352014,1050000000,2.965297899822566e-05,100000000,2.8240932379262535e-06,0,0.0
202006,36562369700000,2360468550000,0.06456005366632458,14064166770000,0.3846623423317116,19037374380000,0.5206821805097606,1100050000000,0.030086944829508685,310000000,8.47866269455724e-06,0,0.0
202007,35897403986000,2504386330000,0.06976510978277738,13347181306000,0.37181466691032605,19543180350000,0.5444176508591498,502656000000,0.014002572447746806,0,0.0,0,0.0
202008,36004375084000,2077447290000,0.057699856896646924,14228520330000,0.3951886485129697,19013647464000,0.5280926948361196,684660000000,0.01901602231402862,100000000,2.7774402351573946e-06,0,0.0
202009,34451232394000,2052182960000,0.059567766300209525,13330242930000,0.3869308005458053,19028176504000,0.552322084922394,40410000000,0.0011729623932709523,220000000,6.385838320208105e-06,0,0.0
202010,35166084071143,2559422870000,0.07278100299203463,17135989104000,0.48728738375682984,15257452097143,0.4338683848413802,212700000000,0.006048441434926213,520000000,1.4786974829156703e-05,0,0.0
202011,34520326198748,1971593311605,0.057113982650503076,9084462497143,0.2631627072363088,23463570390000,0.679703032205153,300000000,8.690532015044532e-06,400000000,1.1587376020059376e-05,0,0.0
