플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
74043,국민행복제4차,KRZFA76291G3,국민행복제4차 20260306-125-1,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629AG3,국민행복제4차 20260306-125-10,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629BG3,국민행복제4차 20260306-125-11,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629CG3,국민행복제4차 20260306-125-12,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629DG3,국민행복제4차 20260306-125-13,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629EG3,국민행복제4차 20260306-125-14,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629FG3,국민행복제4차 20260306-125-15,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629GG3,국민행복제4차 20260306-125-16,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629HG3,국민행복제4차 20260306-125-17,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629JG3,국민행복제4차 20260306-125-18,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629KG3,국민행복제4차 20260306-125-19,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76292G3,국민행복제4차 20260306-125-2,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629LG3,국민행복제4차 20260306-125-20,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629MG3,국민행복제4차 20260306-125-21,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629NG3,국민행복제4차 20260306-125-22,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629PG3,국민행복제4차 20260306-125-23,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629QG3,국민행복제4차 20260306-125-24,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629RG3,국민행복제4차 20260306-125-25,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629SG3,국민행복제4차 20260306-125-26,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629TG3,국민행복제4차 20260306-125-27,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629VG3,국민행복제4차 20260306-125-28,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629WG3,국민행복제4차 20260306-125-29,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76293G3,국민행복제4차 20260306-125-3,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629XG3,국민행복제4차 20260306-125-30,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629YG3,국민행복제4차 20260306-125-31,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629ZG3,국민행복제4차 20260306-125-32,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76290GF,국민행복제4차 20260306-125-33,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76291GF,국민행복제4차 20260306-125-34,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76292GF,국민행복제4차 20260306-125-35,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76293GF,국민행복제4차 20260306-125-36,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76294GF,국민행복제4차 20260306-125-37,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76295GF,국민행복제4차 20260306-125-38,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76296GF,국민행복제4차 20260306-125-39,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76294G3,국민행복제4차 20260306-125-4,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76297GF,국민행복제4차 20260306-125-40,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76298GF,국민행복제4차 20260306-125-41,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA76299GF,국민행복제4차 20260306-125-42,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629AGF,국민행복제4차 20260306-125-43,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
74043,국민행복제4차,KRZFA7629BGF,국민행복제4차 20260306-125-44,N,20260306,20260709,정기예금,KRW,,5000000000,5000000000,78,A1,A1,,,국민은행,자체 신용보강,자체 신용보강,국민은행
