YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202205,134379421922991,3705032000000,0.027571423860739987,20298376707348,0.15105271638227777,32199376681373,0.23961538322307668,41558430980000,0.30926186751879275,36540405554270,0.2719196513228808,77800000000,0.000578957692231962
202206,125081507834228,4229050000000,0.033810353530473986,13518754757605,0.10807956341173601,36066428542353,0.2883434103636827,42890878074270,0.3429034300666873,28258596460000,0.22592145673084987,117800000000,0.0009417858965701127
202207,127995575407769,2786911000000,0.02177349483465693,15871344948502,0.12399916870516019,37360210074997,0.2918867308965536,39196664534270,0.3062345273217223,32673144850000,0.2552677680139311,107300000000,0.0008383102279759521
202208,122777872397254,2504786000000,0.020400956223574542,20990858517754,0.1709661367142527,34724664475230,0.2828251035567435,31347524554270,0.25531900775119726,33113538850000,0.26970282350926783,96500000000,0.0007859722449642179
202209,125429052044406,2335429714290,0.018619527742768725,13543974504699,0.10798115973884574,48134476975417,0.38375859652017313,27576425000000,0.21985676006095495,33703245850000,0.2687036639491459,135500000000,0.0010802919881115626
202210,121598362128033,4786153000000,0.03936034101315096,17167603934433,0.14118285504830186,36483521559603,0.30003300144116146,32483218783997,0.26713533155812463,30542864850000,0.25117825861701076,135000000000,0.0011102123222503292
202211,112431081976659,4714115000000,0.0419289303021976,24907437134338,0.22153515466042434,22379785992321,0.19905337206456045,30327308000000,0.26974131589604405,29967435850000,0.26654049150057385,135000000000,0.0012007355761997059
202212,98780562286924,2328758000000,0.02357506321168479,9053710670351,0.09165477965242842,33915937766573,0.34334627158791337,25151552850000,0.2546204664936334,28324603000000,0.2867426783593987,6000000000,6.0740694941298644e-05
202301,97829361431791,2522499554745,0.025784687928314322,12661727648937,0.1294266615219099,35760653378109,0.3655411100995706,20439151850000,0.20892655896819556,26439829000000,0.2702647611416179,5500000000,5.622034039172108e-05
202302,95347337844267,4717081000000,0.04947260308100596,18016719518815,0.18895881024221275,28538797475452,0.29931404610441326,18005415850000,0.18884025770503063,26063824000000,0.2733565990334271,5500000000,5.76838339103214e-05
202303,83742529972711,4914100285714,0.058681058326221426,11442531675128,0.13663943134816625,27016874011869,0.3226183161730716,24972971000000,0.2982113271253912,15390553000000,0.1837841895272962,5500000000,6.56774998533275e-05
202304,83790536221099,3022115000000,0.03606749802896012,11035554413254,0.13170406720079178,23991380807845,0.28632566265644466,28193918000000,0.3364809353362342,17510968000000,0.2089850332714618,36600000000,0.000436803506107458
202305,83728819990610,2106950000000,0.02516397579992516,12969397258751,0.1548976476702465,22058825731859,0.26345559073127806,28695871000000,0.3427239390596712,17861876000000,0.2133300815896267,35900000000,0.0004287651492523853
202306,82227274155203,2528485285714,0.030749958717365654,7604031820131,0.09247578614582895,36037730246079,0.43826979084893675,21476715803279,0.26118725233116635,14544411000000,0.17688061716052508,35900000000,0.0004365947961772292
202307,85154202817633,2452560000000,0.028801396981572646,10799019355042,0.12681722096758133,33283860462591,0.39086573957919624,20222087000000,0.2374760884475403,18361276000000,0.215623837608141,35400000000,0.00041571641596848665
