YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202004,33141125720000,2197925070000,0.0663201693439639,11854737670000,0.357704737315121,19027512980000,0.5741359886431764,60410000000,0.0018228107430745,540000000,1.6293954664132633e-05,0,0.0
202005,35409595780000,2429981770000,0.0686249508494106,12168176200000,0.3436406412431517,20810287810000,0.5877019308352014,1050000000,2.965297899822566e-05,100000000,2.824093237926253e-06,0,0.0
202006,36562369700000,2360468550000,0.0645600536663245,14064166770000,0.3846623423317116,19037374380000,0.5206821805097606,1100050000000,0.0300869448295086,310000000,8.47866269455724e-06,0,0.0
202007,35897403986000,2504386330000,0.0697651097827773,13347181306000,0.371814666910326,19543180350000,0.5444176508591498,502656000000,0.0140025724477468,0,0.0,0,0.0
202008,36004375084000,2077447290000,0.0576998568966469,14228520330000,0.3951886485129697,19013647464000,0.5280926948361196,684660000000,0.0190160223140286,100000000,2.777440235157394e-06,0,0.0
202009,34451232394000,2052182960000,0.0595677663002095,13330242930000,0.3869308005458053,19028176504000,0.552322084922394,40410000000,0.0011729623932709,220000000,6.385838320208105e-06,0,0.0
202010,35166084071143,2559422870000,0.0727810029920346,17135989104000,0.4872873837568298,15257452097143,0.4338683848413802,212700000000,0.0060484414349262,520000000,1.4786974829156705e-05,0,0.0
202011,34520326198748,1971593311605,0.057113982650503,9084462497143,0.2631627072363088,23463570390000,0.679703032205153,300000000,8.690532015044532e-06,400000000,1.1587376020059376e-05,0,0.0
202012,34493526068253,2076013810000,0.0601856071742898,13456934681110,0.3901292855500625,18959776577143,0.5496618855267776,701000000,2.0322654129731995e-05,100000000,2.8990947403326666e-06,0,0.0
202101,34183405438007,2237113870000,0.0654444412818113,14425665620864,0.4220078554497893,17519524947143,0.5125154946576453,701000000,2.0507026465554817e-05,400000000,1.1701584288476358e-05,0,0.0
202102,33970608578007,2323190510000,0.0683882511161152,10930151168007,0.32175317503977,20716465900000,0.6098349946374555,501000000,1.4748043116435474e-05,300000000,8.831163542775733e-06,0,0.0
202103,37120222938007,2235799290000,0.0602313001657861,14156179740864,0.3813603103759821,19954843907143,0.5375733852802766,773100000000,0.0208269223299419,300000000,8.081848013171095e-06,0,0.0
202104,36400519948007,2804124290000,0.077035281199425,14852645840864,0.4080338924300781,18430272477143,0.5063189345500569,313177340000,0.008603650179924,300000000,8.241640515808774e-06,0,0.0
202105,34780416808007,2542071780000,0.0730891695183703,12933820128007,0.3718707627744539,18546628100000,0.5332491615146565,757496800000,0.0217794054677807,400000000,1.1500724738523369e-05,0,0.0
