YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202311,83912009420409,2850380000000,0.0339686776623267,13522376955974,0.1611494832429206,22244742464435,0.265096052616095,24735990000000,0.2947848606040381,20554120000000,0.2449484899952931,4400000000,5.243587932634868e-05
202312,83445451934943,2837536940622,0.0340046925844951,11275062605268,0.1351189590783022,30383179389053,0.3641082729438722,20728358000000,0.2484060846858443,18216915000000,0.2183092616503838,4400000000,5.2729057102242005e-05
202401,85292104532775,2891450000000,0.0339005587426783,8939803219630,0.1048139598454241,34581205313145,0.4054443902232071,23343803000000,0.2736924259036161,15535443000000,0.1821439755192138,400000000,4.68976586040614e-06
202402,86148587366233,4510649740441,0.0523589518800282,15854829027266,0.1840404992349357,26276504598526,0.3050137605486193,23632415000000,0.2743215614149816,15874189000000,0.1842652269214351,0,0.0
202403,74805654841651,2484256940622,0.0332094805650814,13835059092296,0.1849467011762964,28297571005454,0.3782811749373018,18945849803279,0.2532676151740624,11242918000000,0.1502950281472579,0,0.0
202404,74409279922883,2282780138378,0.0306787021826289,9899688539034,0.1330437352611654,30995129245471,0.4165492432878537,17105885000000,0.2298891350343446,14125797000000,0.1898391842340072,0,0.0
202405,77181621375201,3916649000000,0.0507458761582643,13219920898804,0.1712832752571799,26551383830096,0.3440117395438281,21556458000000,0.2792952210113357,11937209646301,0.1546638880293918,0,0.0
202406,73372610857657,3566030691718,0.048601660074985,11860890563938,0.1616528351014815,24949876355700,0.3400434585066463,22696534246301,0.3093325149670947,10299279000000,0.1403695313497923,0,0.0
202407,76613758868781,2712946138378,0.0354106909572803,10278123715485,0.1341550638846567,27701594368617,0.3615746672351955,19611374646301,0.2559771891611541,16309720000000,0.2128823887617133,0,0.0
202408,80548043852697,3128623000000,0.0388417005597491,11872120568018,0.1473917925273176,27493707638378,0.3413330271391491,17581165646301,0.2182693061851722,20472427000000,0.2541641735886119,0,0.0
202409,86355400191430,2558756000000,0.02963052680351,13464825473484,0.1559233753029409,27942143314667,0.3235714645838675,16425035403279,0.1902027593742659,25964640000000,0.3006718739354155,0,0.0
202410,92209319102183,2655924138378,0.0288032073573258,10984769186618,0.1191286227202814,27459284777187,0.2977929459251035,20418359000000,0.2214348744661385,30690982000000,0.3328403495311507,0,0.0
202411,94042424872081,4903643940622,0.0521428913311419,12861015836084,0.1367575948150836,25238019095375,0.2683684425375507,19065504000000,0.2027330114672543,31974242000000,0.3399980598489693,0,0.0
202412,89775345042481,2848702778398,0.031731460091298,10377140017087,0.1155900878150523,28836231246996,0.321204348848238,17932694000000,0.1997507666666654,29780577000000,0.3317233365787462,0,0.0
202501,95677928367276,3535011138378,0.0369469866112512,10630421436932,0.111106308616187,28133726906823,0.2940461544989446,24504841000000,0.2561180140307177,28873927885143,0.3017825362428993,0,0.0
202502,96710647429701,3413011000000,0.0352909538991652,11345850280860,0.1173174886364741,26033830263698,0.2691930098247145,24175186000000,0.2499743993294321,31742769885143,0.328224148310214,0,0.0
202503,91904889832758,3076534702820,0.0334752014655418,10713659139439,0.1165733309613335,27528610302077,0.2995336847927418,28298154803279,0.3079069552748931,22287930885143,0.2425108275054896,0,0.0
202504,99169626954457,922525138378,0.0093024968098515,11823662704624,0.1192266530361553,32680304226312,0.3295394490222315,29218314000000,0.2946296653250326,24524820885143,0.247301735806729,0,0.0
202505,108395147856034,3393430000000,0.0313061061045556,15432489151094,0.1423725088837998,29143099819797,0.2688598188777202,33346239000000,0.3076359012332278,27079889885143,0.2498256649006965,0,0.0
202506,106887093237327,2935376702820,0.0274624055525808,13305584580617,0.124482612237138,31998550265468,0.2993677655207626,36555136803279,0.3419976696542184,22022444885143,0.2060346503786515,70000000000,0.0006548966566484
202507,112752123307902,1518114138378,0.0134641733906185,12424101496641,0.110189512464554,36417524787740,0.3229874854621718,33803943885143,0.2998076035591067,28518439000000,0.2529303942429733,70000000000,0.0006208308805754
